line_cd,company_cd,line_name,line_name_k,line_name_h,line_name_r,line_name_rn,line_name_zh,line_name_ko,line_color_c,line_color_t,line_type,line_symbol1,line_symbol2,line_symbol3,line_symbol4,line_symbol1_color,line_symbol2_color,line_symbol3_color,line_symbol4_color,line_symbol1_shape,line_symbol2_shape,line_symbol3_shape,line_symbol4_shape,lon,lat,zoom,e_status,e_sort,average_distance
11404,2,信越本線,シンエツホンセン,信越本線,Shin’etsu Main Line,Shin’etsu Main Line,信越本线,신에쓰 본선,FFD400,黄,2,,,,,,,,,,,,,138.7595452407,37.511081742001,9,0,11404,3209.490939
11405,4,北陸本線,ホクリクホンセン,北陸本線,Hokuriku Main Line,Hokuriku Main Line,北陆本线,호쿠리쿠 본선,FFD400,黄,2,,,,,,,,,,,,,137.7185005677,37.015008931034,9,2,11405,0
11406,2,白新線,ハクシンセン,白新線,Hakushin Line,Hakushin Line,白新线,하쿠신선,F387B7,ピンク,2,,,,,,,,,,,,,139.19047126289,37.924007206253,11,0,11406,2848.392563
11407,2,飯山線,イイヤマセン,飯山線,Iiyama Line,Iiyama Line,饭山线,이야마선,7BC24B,黄緑,2,,,,,,,,,,,,,138.5417322909,36.984460109833,10,0,11407,3035.902291
11408,2,越後線,エチゴセン,越後線,Echigo Line,Echigo Line,越后线,에치고선,40934D,グリーン,2,,,,,,,,,,,,,138.83400027539,37.626748567722,10,0,11408,2608.728635
11409,2,北アルプス線,キタアルプスセン,大糸線,Oito Line,Oito Line,大糸线,오이토선,9370DB,パープル,2,,,,,,,,,,,,,137.87350871689,36.676127873254,9,0,11409,2399.907155
11410,2,弥彦線,ヤヒコセン,弥彦線,Yahiko Line,Yahiko Line,弥彦线,야히코선,922790,パープル,2,,,,,,,,,,,,,138.90443525195,37.673318363401,12,0,11410,2233.574576
11411,3,中央本線,チュウオウホンセン,中央本線,Chuo Line,Chuo Line,中央线,주오선,170063,紺,2,CF,,,,#307097,,,,HALF_SQUARE_WITHOUT_ROUND,,,,137.46849197656,35.662471100055,9,0,11411,4145.097415
11412,2,篠ノ井線,シノノイセン,篠ノ井線,Shinonoi Line,Shinonoi Line,篠之井线,시노노이선,F15A22,オレンジ,2,SN,,,,#F15A22,,,,SQUARE,,,,138.01727743711,36.384224750163,10,0,11412,4365.418165
11413,3,飯田線,イイダセン,飯田線,Iida Line,Iida Line,饭田线,이다선,386692,青,2,CD,,,,#6CA2D6,,,,HALF_SQUARE_WITHOUT_ROUND,,,,137.66894936014,35.125647905593,10,0,11413,2128.48505
11414,3,飯田線,イイダセン,飯田線,Iida Line,Iida Line,饭田线,이다선,386692,青,2,CD,,,,#6CA2D6,,,,HALF_SQUARE_WITHOUT_ROUND,,,,137.89863526278,35.759902181082,10,0,11414,1670.469656
11415,4,北陸本線,ホクリクホンセン,北陸本線,Hokuriku Main Line,Hokuriku Main Line,北陆本线,호쿠리쿠 본선,D60000,赤,2,A,B,,,#0072BC,#00ACD1,,,REVERSED_SQUARE_WEST,REVERSED_SQUARE_WEST,,,136.44251036385,36.33393305789,8,0,11415,4000.327385
11416,3,高山本線,タカヤマホンセン,高山本線,Takayama Line,Takayama Line,高山线,다카야마선,F479B8,ピンク,2,CG,,,,#9E1311,,,,HALF_SQUARE_WITHOUT_ROUND,,,,137.14373868155,36.035069783539,9,0,11416,4435.075325
11417,4,城端線,ジョウハナセン,城端線,Johana Line,Johana Line,城端线,조하나선,846AA8,紫,2,,,,,,,,,,,,,136.96308006078,36.646861127449,11,0,11417,2215.88229
11418,4,氷見線,ヒミセン,氷見線,Himi Line,Himi Line,冰见线,히미선,A646A6,紫,2,,,,,,,,,,,,,137.01678700586,36.806026512521,12,0,11418,2276.888482
11419,4,七尾線,ナナオセン,七尾線,Nanao Line,Nanao Line,七尾线,나나오선,1DA5BD,水色,2,,,,,,,,,,,,,136.79162707188,36.880722401267,10,0,11419,3044.084923
11420,4,敦賀港線,ツルガコウセン,北陸本線,Tsurugaminato Line,Tsurugaminato Line,敦贺港线,츠루가미나토선,FFCC00,黄,2,,,,,,,,,,,,,136.07553333862,35.656349205606,14,2,11420,2079.764961
11421,4,九頭竜線,クズリュウセン,越美北線,Kuzuryu Line,Kuzuryu Line,九头龙线,구즈류선,3C9922,緑,2,,,,,,,,,,,,,136.44131139538,35.998584087021,10,0,11421,2300.609955
11422,4,小浜線,オバマセン,小浜線,Obama Line,Obama Line,小滨线,오바마선,0072BC,青,2,,,,,,,,,,,,,135.74181843294,35.530155481604,10,0,11422,3360.910074
11501,3,東海道本線,トウカイドウホンセン,東海道本線,Tokaido Line,Tokaido Line,东海道线,도카이도선,EE8125,オレンジ,2,CA,,,,#F47921,,,,HALF_SQUARE_WITHOUT_ROUND,,,,138.38880977712,34.949097324957,9,0,11501,4293.823841
11502,3,東海道本線,トウカイドウホンセン,東海道本線,Tokaido Line,Tokaido Line,东海道线,도카이도선,EE8125,オレンジ,2,CA,,,,#F47921,,,,HALF_SQUARE_WITHOUT_ROUND,,,,137.12918496789,35.046421828481,9,0,11502,3402.222366
11503,3,東海道本線,トウカイドウホンセン,東海道本線,Tokaido Line,Tokaido Line,东海道线,도카이도선,EE8125,オレンジ,2,CA,,,,#F47921,,,,HALF_SQUARE_WITHOUT_ROUND,,,,136.52815483464,35.363628974505,10,0,11503,4361.361133
11504,2,伊東線,イトウセン,伊東線,Ito Line,Ito Line,伊东线,이토선,F68B1E,オレンジ,2,JT,,,,#F68B1E,,,,SQUARE,,,,139.06965506608,35.047592333333,12,0,11504,3121.476278
11505,3,御殿場線,ゴテンバセン,御殿場線,Gotemba Line,Gotemba Line,御殿场线,고텐바선,50992D,緑,2,CB,,,,#447442,,,,HALF_SQUARE_WITHOUT_ROUND,,,,139.03314251229,35.222460768209,11,0,11505,3102.940673
11506,3,武豊線,タケトヨセン,武豊線,Taketoyo Line,Taketoyo Line,武丰线,다케토요선,7F7663,グレー,2,CE,,,,#83502F,,,,HALF_SQUARE_WITHOUT_ROUND,,,,136.95868840957,34.93257926823,12,0,11506,2088.292506
11507,3,太多線,タイタセン,太多線,Taita Line,Taita Line,太多线,다이타선,BCB3AA,シルバー,2,CI,,,,#C7B944,,,,HALF_SQUARE_WITHOUT_ROUND,,,,137.06259225391,35.391158361729,12,0,11507,2369.038907
11508,3,関西本線,カンサイホンセン,関西本線,Kansai Line,Kansai Line,关西线,간사이선,50992D,緑,2,CJ,,,,#0FB68F,,,,HALF_SQUARE_WITHOUT_ROUND,,,,136.63931487544,35.033339334396,10,0,11508,3376.375476
11509,4,関西本線,カンサイホンセン,関西本線,Kansai Main Line,Kansai Main Line,关西本线,간사이 본선,50992D,緑,2,,,,,,,,,,,,,136.17498940495,34.801434416667,10,0,11509,5064.656522
11510,3,紀勢本線,キセイホンセン,紀勢本線,Kisei Line,Kisei Line,纪势线,기세이선,F80039,赤,2,,,,,,,,,,,,,136.28726192745,34.321543953292,9,0,11510,3910.567975
11511,4,草津線,クサツセン,草津線,Kusatsu Line,Kusatsu Line,草津线,구사쓰선,CBCF10,黄緑,2,C,,,,#CBCF10,,,,REVERSED_SQUARE_WEST,,,,136.1045245799,34.964585740522,11,0,11511,3539.969888
11512,3,参宮線,サングウセン,参宮線,Sangu Line,Sangu Line,参宫线,산구선,4D2E8C,紫,2,,,,,,,,,,,,,136.69878007156,34.495826004111,11,0,11512,2685.141942
11513,3,名松線,メイショウセン,名松線,Meisho Line,Meisho Line,名松线,메이쇼선,E9E343,黄色,2,,,,,,,,,,,,,136.38817526784,34.600285315499,11,0,11513,2806.316563
11601,4,琵琶湖線,ビワコセン,東海道本線,Biwako Line,Biwako Line,琵琶湖线,비와코선,0072BC,青,2,A,,,,#0072BC,,,,REVERSED_SQUARE_WEST,,,,136.09513687266,35.119308827003,10,0,11601,3504.002841
11602,4,JR京都線,ジェーアールキョウトセン,東海道本線,Kyoto Line,Kyoto Line,京都线,교토선,0072BC,青,2,A,,,,#0072BC,,,,REVERSED_SQUARE_WEST,,,,135.495188,34.702398,11,0,11602,2610.255768
11603,4,JR神戸線,ジェーアールコウベセン,東海道本線,Kobe Line,Kobe Line,神户线,고베선,0072BC,青,2,A,,,,#0072BC,,,,REVERSED_SQUARE_WEST,,,,135.33472853125,34.72876179055,11,0,11603,1987.400516
11605,4,湖西線,コセイセン,湖西線,Kosei Line,Kosei Line,湖西线,고세이선,576290,紺,2,B,,,,#00ACD1,,,,REVERSED_SQUARE_WEST,,,,135.96488140075,35.246445825679,10,0,11605,3661.34487
11607,4,大和路線,ヤマトジセン,関西本線,Yamatoji Line,Yamatoji Line,大和路线,야마토지선,009933,緑,2,Q,,,,#009933,,,,REVERSED_SQUARE_WEST,,,,135.67741585636,34.650433785559,11,0,11607,2418.324393
11608,4,JR神戸線,ジェーアールコウベセン,山陽本線,Kobe Line,Kobe Line,神户线,고베선,009966,常磐緑,2,A,,,,#0072BC,,,,REVERSED_SQUARE_WEST,,,,134.92833866086,34.719971390406,10,0,11608,2466.633838
11609,4,山陽本線,サンヨウホンセン,山陽本線,San’yo Main Line,San’yo Main Line,山阳本线,산요 본선,009966,常磐緑,2,S,A,,,#C1D612,#0072BC,,,REVERSED_SQUARE_WEST,,,,134.24621069357,34.813521557272,10,0,11609,4545.316831
11610,4,山陽本線,サンヨウホンセン,山陽本線,San’yo Main Line,San’yo Main Line,山阳本线,산요 본선,009966,常磐緑,2,W,X,,,#F5A200,#00A0E9,,,REVERSED_SQUARE_WEST,REVERSED_SQUARE_WEST,,,133.56375767656,34.5230414,10,0,11610,4441.158781
11611,4,山陽本線,サンヨウホンセン,山陽本線,San’yo Main Line,San’yo Main Line,山阳本线,산요 본선,0072BC,青,2,G,R,,,#60AD3B,#CB342E,,,REVERSED_SQUARE_WEST,REVERSED_SQUARE_WEST,,,132.54979970852,34.386501401423,10,0,11611,3436.124416
11612,4,山陽本線,サンヨウホンセン,山陽本線,San'yo Main Line,San'yo Main Line,山阳本线,산요 본선,0072BC,青,2,JA,,,,#E24148,,,,HALF_SQUARE,,,,131.60634280321,34.071664450904,9,0,11612,4708.430629
11613,4,山陽本線,サンヨウホンセン,山陽本線,San’yo Main Line,San’yo Main Line,山阳本线,산요 본선,0072BC,青,2,,,,,,,,,,,,,135.16794204761,34.665775516298,14,0,11613,1508.282986
11614,4,嵯峨野線,サガノセン,山陰本線,Sagano Line,Sagano Line,嵯峨野线,사가노선,9370DB,紫,2,E,,,,#9370DB,,,,REVERSED_SQUARE_WEST,,,,135.60415566433,35.053071042586,11,0,11614,2166.719095
11615,4,山陰本線,サンインホンセン,山陰本線,San'in Main Line,San'in Main Line,山阴本线,산인 본선,669933,抹茶,2,E,,,,#669933,,,,REVERSED_SQUARE_WEST,,,,135.08868444922,35.326094572618,10,0,11615,4445.280105
11616,4,山陰本線,サンインホンセン,山陰本線,San’in Main Line,San’in Main Line,山阴本线,산인 본선,669933,抹茶,2,A,,,,#669933,,,,REVERSED_SQUARE_WEST,,,,134.02090215811,35.521828602767,9,0,11616,3905.404881
11617,4,学研都市線,ガッケントシセン,片町線,Gakkentoshi Line,Gakkentoshi Line,学研都市线,갓켄토시선,9ACD32,黄緑,2,H,,,,#FF1493,,,,REVERSED_SQUARE_WEST,,,,135.69016458203,34.759998398119,11,0,11617,1841.030843
11618,4,奈良線,ナラセン,奈良線,Nara Line,Nara Line,奈良线,나라선,A52A2A,茶,2,D,,,,#A52A2A,,,,REVERSED_SQUARE_WEST,,,,135.78643415867,34.834023230959,11,0,11618,1978.343361
11622,4,舞鶴線,マイヅルセン,舞鶴線,Maizuru Line,Maizuru Line,舞鹤线,마이즈루선,7BA1C5,水色,2,L,,,,#7BA1C5,,,,REVERSED_SQUARE_WEST,,,,135.27931377257,35.367744237695,11,0,11622,4599.944161
11623,4,大阪環状線,オオサカカンジョウセン,大阪環状線,Osaka Loop Line,Osaka Loop Line,大阪环状线,오사카 순환선,FF0000,赤,2,O,,,,#FF0000,,,,REVERSED_SQUARE_WEST,,,,135.50218918655,34.681541431156,13,0,11623,1104.772855
11624,4,JRゆめ咲線,ジェーアールユメサキセン,桜島線,Yumesaki Line,Yumesaki Line,梦咲线,유메사키선,FF0000,赤,2,P,,,,#0A318E,,,,REVERSED_SQUARE_WEST,,,,135.44744518652,34.674044432381,13,0,11624,1331.58277
11625,4,JR東西線,ジェーアールトウザイセン,JR東西線,Tozai Line,Tozai Line,东西线,도자이선,FF00FF,桜桃,2,H,,,,#FF1493,,,,REVERSED_SQUARE_WEST,,,,135.47296650255,34.707925475796,13,0,11625,1499.570272
11626,4,阪和線,ハンワセン,阪和線,Hanwa Line,Hanwa Line,阪和线,한와선,FF6600,オレンジ,2,R,,,,#FF9600,,,,REVERSED_SQUARE_WEST_DARK_TEXT,,,,135.40119375346,34.46154098228,10,0,11626,1734.488904
11627,4,羽衣線,ハゴロモセン,阪和線,Hagoromo Line,Hagoromo Line,羽衣线,하고로모선,FF6600,オレンジ,2,,,,,,,,,,,,,135.44957737036,34.534058567075,14,0,11627,1507.263954
11628,4,関西空港線,カンサイクウコウセン,関西空港線,Kansai Airport Line,Kansai Airport Line,关西机场线,간사이 공항선,0000FF,青,2,S,,,,#0000FF,,,,REVERSED_SQUARE_WEST,,,,135.28886841797,34.415185002847,12,0,11628,4768.240941
11629,4,JR宝塚線,ジェーアールタカラヅカセン,福知山線,Takarazuka Line,Takarazuka Line,宝冢线,다카라즈카선,FFCC00,黄,2,G,A,,,#FFBA00,#0072BC,,,REVERSED_SQUARE_WEST_DARK_TEXT,REVERSED_SQUARE_WEST,,,135.34443493105,34.869892901768,10,0,11629,2799.170851
11630,4,福知山線,フクチヤマセン,福知山線,Fukuchiyama Line,Fukuchiyama Line,福知山线,후쿠치야마선,FFCC00,黄,2,G,,,,#FFBA00,,,,REVERSED_SQUARE_WEST_DARK_TEXT,,,,135.10557603594,35.160770769623,11,0,11630,4496.664315
11631,4,赤穂線,アコウセン,赤穂線,Ako Line,Ako Line,赤穗线,아코선,FFCC00,黄,2,N,A,,,#F16369,#0072BC,,,REVERSED_SQUARE_WEST,REVERSED_SQUARE_WEST,,,134.19749321946,34.747274477073,10,0,11631,2902.350166
11632,4,加古川線,カコガワセン,加古川線,Kakogawa Line,Kakogawa Line,加古川线,가코가와선,3CB371,青緑,2,I,,,,#3CB371,,,,REVERSED_SQUARE_WEST,,,,134.95252260319,34.937080097766,11,0,11632,2286.127723
11633,4,姫新線,キシンセン,姫新線,Kishin Line,Kishin Line,姬新线,기신선,FF4500,朱,2,K,,,,#FF4500,,,,REVERSED_SQUARE_WEST,,,,134.52654312825,34.925861603837,11,0,11633,3680.698022
11634,4,姫新線,キシンセン,姫新線,Kishin Line,Kishin Line,姬新线,기신선,800080,紫,2,K,,,,#800080,,,,REVERSED_SQUARE_WEST,,,,133.88053953969,35.050240803851,10,0,11634,4117.197614
11635,4,播但線,バンタンセン,播但線,Bantan Line,Bantan Line,播但线,반탄선,A52A2A,茶,2,J,,,,#A52A2A,,,,REVERSED_SQUARE_WEST,,,,134.7640541773,35.113192959992,10,0,11635,3609.512477
11636,4,和歌山線,ワカヤマセン,和歌山線,Wakayama Line,Wakayama Line,和歌山线,와카야마선,192375,紺,2,T,,,,#192375,,,,REVERSED_SQUARE_WEST,,,,135.55708161653,34.36363683433,10,0,11636,2334.197177
11637,4,万葉まほろば線,マンヨウマホロバセン,桜井線,Manyo Mahoroba Line,Manyo Mahoroba Line,万叶Mahoroba线,사쿠라이선,EC64AB,ピンク,2,U,,,,#EC64AB,,,,REVERSED_SQUARE_WEST,,,,135.80071228558,34.580689545149,12,0,11637,2198.253561
11639,4,きのくに線,キノクニセン,紀勢本線,Kinokuni Line,Kinokuni Line,纪国线,기노쿠니선,FE8525,オレンジ,2,W,,,,#FE8525,,,,REVERSED_SQUARE_WEST,,,,135.42717545993,33.831836276319,9,0,11639,3298.22748
11640,4,紀勢本線,キセイホンセン,紀勢本線,Kisei Main Line,Kisei Main Line,纪势本线,기세이 본선,192375,紺,2,,,,,,,,,,,,,135.17833371428,34.238033068498,14,0,11640,1439.10633
11641,4,おおさか東線,オオサカヒガシセン,おおさか東線,Osaka Higashi Line,Osaka Higashi Line,大阪东线,오사카히가시선,333399,ブルーグレー,2,F,,,,#347293,,,,REVERSED_SQUARE_WEST,,,,135.55,34.69,12,0,11641,1643.180147
11701,4,山陰本線,サンインホンセン,山陰本線,San’in Main Line,San’in Main Line,山阴本线,산인 본선,BAE541,黄緑,2,,,,,,,,,,,,,132.56106754653,35.207310237833,9,0,11701,3948.395125
11702,4,山陰本線,サンインホンセン,山陰本線,San’in Main Line,San’in Main Line,山阴本线,산인 본선,BAE541,黄緑,2,,,,,,,,,,,,,131.27266657109,34.35940660535,9,0,11702,3915.767279
11703,4,伯備線,ハクビセン,伯備線,Hakubi Line,Hakubi Line,伯备线,하쿠비선,FF4500,朱,2,,,,,,,,,,,,,133.49562303232,35.053289076289,9,0,11703,4414.982848
11704,4,因美線,インビセン,因美線,Inbi Line,Inbi Line,因美线,인비선,000080,藍,2,B,,,,#AA731C,,,,REVERSED_SQUARE_WEST,,,,134.15001556289,35.264689974495,10,0,11704,3525.634867
11705,4,境線,サカイセン,境線,Sakai Line,Sakai Line,境线,사카이선,00FFFF,水色,2,C,,,,#00FFFF,,,,REVERSED_SQUARE_WEST,,,,133.26253975684,35.488057984264,12,0,11705,1188.965154
11706,4,木次線,キスキセン,木次線,Kisuki Line,Kisuki Line,木次线,기스키선,339966,緑,2,E,,,,#339966,,,,REVERSED_SQUARE_WEST,,,,133.02147963238,35.199251462425,11,0,11706,3810.633068
11707,4,三江線,サンコウセン,三江線,Sanko Line,Sanko Line,三江线,산코선,C9090B,赤,2,,,,,,,,,,,,,132.56298278823,34.94301166412,10,2,11707,2733.853709
11708,4,山口線,ヤマグチセン,山口線,Yamaguchi Line,Yamaguchi Line,山口线,야마구치선,FF6600,オレンジ,2,,,,,,,,,,,,,131.47348476744,34.346642771729,10,0,11708,3106.524054
11709,4,宇野線,ウノセン,宇野線,Uno Line,Uno Line,宇野线,우노선,3333CC,青,2,M,,,,#63D2D3,,,,REVERSED_SQUARE_WEST_DARK_TEXT,,,,133.91319936003,34.575841133333,12,0,11709,2203.987674
11710,4,瀬戸大橋線,セトオオハシセン,本四備讃線,Honshi-Bisan Line,Honshi-Bisan Line,本四备赞线,혼시비산선,3333CC,青,2,M,Y,,,#0072BC,#FBAF18,,,REVERSED_SQUARE_WEST,ROUND,,,133.80943996289,34.454275893488,11,0,11710,6043.772613
11713,4,吉備線,キビセン,吉備線,Kibi Line,Kibi Line,吉备线,기비선,FFA500,オレンジ,2,,,,,,,,,,,,,133.82726757246,34.681156069561,12,0,11713,2090.757344
11714,4,芸備線,ゲイビセン,芸備線,Geibi Line,Geibi Line,艺备线,게이비선,00CED1,ターコイズブルー,2,P,,,,#00CED1,,,,REVERSED_SQUARE_WEST,,,,132.92164288638,34.773930162989,9,0,11714,3231.314394
11715,4,津山線,ツヤマセン,津山線,Tsuyama Line,Tsuyama Line,津山线,쓰야마선,FF69B4,ピンク,2,T,,,,#FF69B4,,,,REVERSED_SQUARE_WEST,,,,133.92270229113,34.891198111182,10,0,11715,3173.2273
11716,4,呉線,クレセン,呉線,Kure Line,Kure Line,吴线,구레선,33C033,ライムグリーン,2,Y,,,,#33C033,,,,REVERSED_SQUARE_WEST,,,,132.77973932813,34.387276957927,10,0,11716,2722.796042
11717,4,可部線,カベセン,可部線,Kabe Line,Kabe Line,可部线,가베선,A020F0,紫,2,B,,,,#A020F0,,,,REVERSED_SQUARE_WEST,,,,132.47781461538,34.458222540777,12,0,11717,1187.62038
11720,4,福塩線,フクエンセン,福塩線,Fukuen Line,Fukuen Line,福盐线,후쿠엔선,FF1493,桜桃,2,Z,,,,#FF1493,,,,REVERSED_SQUARE_WEST,,,,133.12978408112,34.638266294354,10,0,11720,2615.185645
11721,4,宇部線,ウベセン,宇部線,Ube Line,Ube Line,宇部线,우베선,990066,赤紫,2,,,,,,,,,,,,,131.30267582009,34.019352946498,11,0,11721,1886.334773
11722,4,美祢線,ミネセン,美祢線,Mine Line,Mine Line,美祢线,미네선,CC0066,濃いピンク,2,,,,,,,,,,,,,131.18069311028,34.23328101841,11,0,11722,3435.320673
11723,4,小野田線,オノダセン,小野田線,Onoda Line,Onoda Line,小野田线,오노다선,666699,ブルーグレー,2,,,,,,,,,,,,,131.19368612435,33.978555447048,12,0,11723,1730.784264
11724,4,岩徳線,ガントクセン,岩徳線,Gantoku Line,Gantoku Line,岩德线,간토쿠선,008056,緑青,2,,,,,,,,,,,,,132.05697608203,34.093477630992,11,0,11724,2980.110793
11801,5,土讃線,ドサンセン,土讃線,Dosan Line,Dosan Line,土赞线,도산선,E25885,ピンク,2,D,K,,,#DC4586,#DC4586,,,ROUND,ROUND,,,133.57025726268,33.766400130048,9,0,11801,2882.456096
11802,5,高徳線,コウトクセン,高徳線,Kotoku Line,Kotoku Line,高德线,고토쿠선,99CC00,黄緑,2,T,,,,#87CA3B,,,,ROUND,,,,134.31058397077,34.24954113266,10,0,11802,2471.91002
11803,5,よしの川ブルーライン,ヨシノガワブルーライン,徳島線,Tokushima Line,Tokushima Line,德岛线,도쿠시마선,008080,藍,2,B,,,,#366481,,,,ROUND,,,,134.15180845057,34.048722329656,10,0,11803,2820.873914
11804,5,牟岐線,ムギセン,牟岐線,Mugi Line,Mugi Line,牟岐线,무기선,00FFFF,水色,2,M,,,,#2EBDB1,,,,ROUND,,,,134.50842286055,33.839964753817,10,0,11804,2606.660449
11805,5,鳴門線,ナルトセン,鳴門線,Naruto Line,Naruto Line,鸣门线,나루토선,993366,赤紫,2,N,,,,#881F61,,,,ROUND,,,,134.56842841797,34.163777981843,13,0,11805,1329.383788
11806,5,予讃線,ヨサンセン,予讃線,Yosan Line,Yosan Line,予赞线,요산선,FF9900,オレンジ,2,Y,,,,#F5AC13,,,,ROUND,,,,133.36265926932,34.192991767512,9,0,11806,3263.675669
11807,5,予讃・内子線,ヨサン・ウチコセン,予讃・内子線,Yosan/Uchiko Line,Yosan/Uchiko Line,予赞・内子线,요산선・우치코선,FF9900,オレンジ,2,U,S,,,#F5AC13,#9AA7D7,,,ROUND,ROUND,,,132.589516825,33.557035374802,10,0,11807,3442.65472
11808,5,しまんとグリーンライン,シマントグリーンライン,予土線,Yodo Line,Yodo Line,予土线,요도선,339966,緑,2,G,,,,#339966,,,,ROUND,,,,132.82238446662,33.232871923386,10,0,11808,3355.702773
11901,4,博多南線,ハカタミナミセン,博多南線,Hakata-Minami Line,Hakata-Minami Line,博多南线,하카타미나미선,22B04F,緑,2,,,,,,,,,,,,,130.4288095,33.564850122278,12,0,11901,8134.447581
11902,6,鹿児島本線,カゴシマホンセン,鹿児島本線,Kagoshima Main Line,Kagoshima Main Line,鹿儿岛本线,가고시마 본선,E24148,赤,2,JA,,,,#E24148,,,,HALF_SQUARE,,,,130.62853753184,33.836705421057,10,0,11902,2425.269763
11903,6,鹿児島本線,カゴシマホンセン,鹿児島本線,Kagoshima Main Line,Kagoshima Main Line,鹿儿岛本线,가고시마 본선,E24148,赤,2,JB,,,,#E24148,,,,HALF_SQUARE,,,,130.50630754953,33.092446018208,9,0,11903,2953.22433
11904,6,鹿児島本線,カゴシマホンセン,鹿児島本線,Kagoshima Main Line,Kagoshima Main Line,鹿儿岛本线,가고시마 본선,E24148,赤,2,,,,,,,,,,,,,130.36350199191,31.65334826453,10,0,11904,3504.933245
11905,6,長崎本線,ナガサキホンセン,長崎本線,Nagasaki Main Line,Nagasaki Main Line,长崎本线,나가사키 본선,E6B040,オレンジ,2,JH,,,,#E6B040,,,,HALF_SQUARE_DARK_TEXT,,,,130.15215055841,33.121360170575,10,0,11905,3211.216702
11906,6,日豊本線,ニッポウホンセン,日豊本線,Nippo Main Line,Nippo Main Line,日丰本线,닛포 본선,4ABACD,水色,2,JF,,,,#4ABACD,,,,HALF_SQUARE,,,,131.30355155573,33.554935307059,9,0,11906,3278.38462
11907,6,日豊本線,ニッポウホンセン,日豊本線,Nippo Main Line,Nippo Main Line,日丰本线,닛포 본선,4ABACD,水色,2,,,,,,,,,,,,,131.44721097991,32.216978335886,8,0,11907,4420.251381
11908,6,福北ゆたか線,フクホクユタカセン,篠栗線,Fukuhoku Yutaka Line,Fukuhoku Yutaka Line,福北丰线,후쿠호쿠유타카선,CBCBCB,グレー,2,JC,,,,#FAAF18,,,,HALF_SQUARE_DARK_TEXT,,,,130.53270316276,33.619909871589,11,0,11908,2324.603676
11909,6,筑肥線,チクヒセン,筑肥線,Chikuhi Line,Chikuhi Line,筑肥线,지쿠히선,B03039,赤,2,JK,,,,#8F3E97,,,,HALF_SQUARE,,,,130.12941283594,33.511649366126,11,0,11909,2098.674592
11910,6,若松線,ワカマツセン,筑豊本線,Wakamatsu Line,Wakamatsu Line,若松线,와카마쓰선,88878C,グレー,2,JE,,,,#0095D9,,,,HALF_SQUARE,,,,130.75212779362,33.88822022894,12,0,11910,2001.698878
11911,6,福北ゆたか線,フクホクユタカセン,筑豊本線,Fukuhoku Yutaka Line,Fukuhoku Yutaka Line,福北丰线,후쿠호쿠유타카선,88878C,グレー,2,JC,,,,#FAAF18,,,,HALF_SQUARE_DARK_TEXT,,,,130.70611418555,33.734500913439,11,0,11911,2180.047917
11912,6,原田線,ハルダセン,筑豊本線,Haruda Line,Haruda Line,原田线,하루다선,4F439A,紺,2,JG,,,,#36B558,,,,HALF_SQUARE,,,,130.60913221797,33.5241644,12,0,11912,4763.719192
11913,6,ゆふ高原線,ユフコウゲンセン,久大本線,Kyūdai Main Line,Kyūdai Main Line,久大本线,규다이 본선,D78CAC,ピンク,2,,,,,,,,,,,,,131.03599494331,33.262062303296,9,0,11913,3523.798378
11914,6,日田彦山線,ヒタヒコサンセン,日田彦山線,Hitahikosan Line,Hitahikosan Line,日田彦山线,히타히코산선,3350A0,紺,2,JI,,,,#B96F30,,,,HALF_SQUARE,,,,130.87299922885,33.73,11,0,11914,2767.734138
11915,6,後藤寺線,ゴトウジセン,後藤寺線,Gotoji Line,Gotoji Line,后藤寺线,고토지선,B66F2E,茶,2,JJ,,,,#8F3E97,,,,HALF_SQUARE,,,,130.74314741536,33.638942676083,12,0,11915,2343.660222
11916,6,海の中道線,ウミノナカミチセン,香椎線,Kashii Line,Kashii Line,香椎线,가시선,3A268F,紫,2,,,,,,,,,,,,,130.40419308203,33.67670942056,12,0,11916,2424.185703
11917,6,香椎線,カシイセン,香椎線,Kashii Line,Kashii Line,香椎线,가시선,3A268F,紫,2,JD,,,,#0095D9,,,,HALF_SQUARE,,,,130.47290076762,33.619560462309,12,0,11917,1210.313276
11918,6,佐世保線,サセボセン,佐世保線,Sasebo Line,Sasebo Line,佐世保线,사세보선,2EA87A,緑,2,,,,,,,,,,,,,129.9399702514,33.188115656646,11,0,11918,3393.167159
11920,6,筑肥線,チクヒセン,筑肥線,Chikuhi Line,Chikuhi Line,筑肥线,지쿠히선,285DA1,青,2,,,,,,,,,,,,,129.9397357062,33.37129522314,11,0,11920,2401.10919
11921,6,唐津線,カラツセン,唐津線,Karatsu Line,Karatsu Line,唐津线,가라쓰선,8F5499,紫,2,,,,,,,,,,,,,130.07740469824,33.335442702009,11,0,11921,2996.400841
11922,6,大村線,オオムラセン,大村線,Omura Line,Omura Line,大村线,오무라선,BAD64C,黄緑,2,,,,,,,,,,,,,129.92142406401,33.001697847868,11,0,11922,3124.150935
11923,6,豊肥本線,ホウヒホンセン,豊肥本線,Hohi Main Line,Hohi Main Line,丰肥本线,호히 본선,F09075,ピンク,2,,,,,,,,,,,,,131.26213019827,33.017126643984,9,0,11923,3543.678886
