id,station_cd,type_cd,line_group_cd,pass,#メモ
DEFAULT,100201,1,1,0,東京
DEFAULT,100202,1,1,0,品川
DEFAULT,100203,1,1,0,新横浜
DEFAULT,100204,1,1,1,小田原
DEFAULT,100205,1,1,1,熱海
DEFAULT,100206,1,1,1,三島
DEFAULT,100207,1,1,1,新富士
DEFAULT,100208,1,1,1,静岡
DEFAULT,100209,1,1,1,掛川
DEFAULT,100210,1,1,1,浜松
DEFAULT,100211,1,1,1,豊橋
DEFAULT,100212,1,1,1,三河安城
DEFAULT,100213,1,1,0,名古屋
DEFAULT,100214,1,1,1,岐阜羽島
DEFAULT,100215,1,1,1,米原
DEFAULT,100216,1,1,0,京都
DEFAULT,100217,1,1,0,新大阪
DEFAULT,100301,1,1,0,新大阪
DEFAULT,100302,1,1,0,新神戸
DEFAULT,100303,1,1,2,西明石
DEFAULT,100304,1,1,2,姫路
DEFAULT,100305,1,1,1,相生
DEFAULT,100306,1,1,0,岡山
DEFAULT,100307,1,1,1,新倉敷
DEFAULT,100308,1,1,2,福山
DEFAULT,100309,1,1,1,新尾道
DEFAULT,100310,1,1,1,三原
DEFAULT,100311,1,1,1,東広島
DEFAULT,100312,1,1,0,広島
DEFAULT,100313,1,1,1,新岩国
DEFAULT,100314,1,1,2,徳山
DEFAULT,100315,1,1,2,新山口
DEFAULT,100316,1,1,1,厚狭
DEFAULT,100317,1,1,1,新下関
DEFAULT,100318,1,1,0,小倉
DEFAULT,100319,1,1,0,博多
DEFAULT,100201,2,2,0,東京
DEFAULT,100202,2,2,0,品川
DEFAULT,100203,2,2,0,新横浜
DEFAULT,100204,2,2,2,小田原
DEFAULT,100205,2,2,2,熱海
DEFAULT,100206,2,2,2,三島
DEFAULT,100207,2,2,1,新富士
DEFAULT,100208,2,2,2,静岡
DEFAULT,100209,2,2,1,掛川
DEFAULT,100210,2,2,2,浜松
DEFAULT,100211,2,2,2,豊橋
DEFAULT,100212,2,2,1,三河安城
DEFAULT,100213,2,2,0,名古屋
DEFAULT,100214,2,2,2,岐阜羽島
DEFAULT,100215,2,2,2,米原
DEFAULT,100216,2,2,0,京都
DEFAULT,100217,2,2,0,新大阪
DEFAULT,100301,2,2,0,新大阪
DEFAULT,100302,2,2,0,新神戸
DEFAULT,100303,2,2,2,西明石
DEFAULT,100304,2,2,0,姫路
DEFAULT,100305,2,2,2,相生
DEFAULT,100306,2,2,0,岡山
DEFAULT,100307,2,2,0,新倉敷
DEFAULT,100308,2,2,0,福山
DEFAULT,100309,2,2,0,新尾道
DEFAULT,100310,2,2,0,三原
DEFAULT,100311,2,2,0,東広島
DEFAULT,100312,2,2,0,広島
DEFAULT,100313,2,2,1,新岩国
DEFAULT,100314,2,2,0,徳山
DEFAULT,100315,2,2,0,新山口
DEFAULT,100316,2,2,1,厚狭
DEFAULT,100317,2,2,0,新下関
DEFAULT,100318,2,2,0,小倉
DEFAULT,100319,2,2,0,博多
DEFAULT,100201,3,3,0,東京
DEFAULT,100202,3,3,0,品川
DEFAULT,100203,3,3,0,新横浜
DEFAULT,100204,3,3,0,小田原
DEFAULT,100205,3,3,0,熱海
DEFAULT,100206,3,3,0,三島
DEFAULT,100207,3,3,0,新富士
DEFAULT,100208,3,3,0,静岡
DEFAULT,100209,3,3,0,掛川
DEFAULT,100210,3,3,0,浜松
DEFAULT,100211,3,3,0,豊橋
DEFAULT,100212,3,3,0,三河安城
DEFAULT,100213,3,3,0,名古屋
DEFAULT,100214,3,3,0,岐阜羽島
DEFAULT,100215,3,3,0,米原
DEFAULT,100216,3,3,0,京都
DEFAULT,100217,3,3,0,新大阪
DEFAULT,100301,3,3,0,新大阪
DEFAULT,100302,3,3,0,新神戸
DEFAULT,100303,3,3,0,西明石
DEFAULT,100304,3,3,0,姫路
DEFAULT,100305,3,3,0,相生
DEFAULT,100306,3,3,0,岡山
DEFAULT,100307,3,3,0,新倉敷
DEFAULT,100308,3,3,0,福山
DEFAULT,100309,3,3,0,新尾道
DEFAULT,100310,3,3,0,三原
DEFAULT,100311,3,3,0,東広島
DEFAULT,100312,3,3,0,広島
DEFAULT,100313,3,3,0,新岩国
DEFAULT,100314,3,3,0,徳山
DEFAULT,100315,3,3,0,新山口
DEFAULT,100316,3,3,0,厚狭
DEFAULT,100317,3,3,0,新下関
DEFAULT,100318,3,3,0,小倉
DEFAULT,100319,3,3,0,博多
DEFAULT,100301,4,4,0,新大阪
DEFAULT,100302,4,4,0,新神戸
DEFAULT,100303,4,4,1,西明石
DEFAULT,100304,4,4,2,姫路
DEFAULT,100305,4,4,1,相生
DEFAULT,100306,4,4,0,岡山
DEFAULT,100307,4,4,1,新倉敷
DEFAULT,100308,4,4,2,福山
DEFAULT,100309,4,4,1,新尾道
DEFAULT,100310,4,4,1,三原
DEFAULT,100311,4,4,1,東広島
DEFAULT,100312,4,4,0,広島
DEFAULT,100313,4,4,1,新岩国
DEFAULT,100314,4,4,1,徳山
DEFAULT,100315,4,4,2,新山口
DEFAULT,100316,4,4,1,厚狭
DEFAULT,100317,4,4,1,新下関
DEFAULT,100318,4,4,0,小倉
DEFAULT,100319,4,4,0,博多
DEFAULT,101001,4,4,0,博多
DEFAULT,101002,4,4,1,新鳥栖
DEFAULT,101003,4,4,2,久留米
DEFAULT,101004,4,4,1,筑後船小屋
DEFAULT,101005,4,4,1,新大牟田
DEFAULT,101006,4,4,1,新玉名
DEFAULT,101007,4,4,0,熊本
DEFAULT,101008,4,4,1,新八代
DEFAULT,101009,4,4,1,新水俣
DEFAULT,101010,4,4,1,出水
DEFAULT,101011,4,4,2,川内
DEFAULT,101012,4,4,0,鹿児島中央
DEFAULT,100301,5,5,0,新大阪
DEFAULT,100302,5,5,0,新神戸
DEFAULT,100303,5,5,1,西明石
DEFAULT,100304,5,5,2,姫路
DEFAULT,100305,5,5,1,相生
DEFAULT,100306,5,5,0,岡山
DEFAULT,100307,5,5,1,新倉敷
DEFAULT,100308,5,5,0,福山
DEFAULT,100309,5,5,1,新尾道
DEFAULT,100310,5,5,1,三原
DEFAULT,100311,5,5,1,東広島
DEFAULT,100312,5,5,0,広島
DEFAULT,100313,5,5,1,新岩国
DEFAULT,100314,5,5,2,徳山
DEFAULT,100315,5,5,2,新山口
DEFAULT,100316,5,5,1,厚狭
DEFAULT,100317,5,5,2,新下関
DEFAULT,100318,5,5,2,小倉
DEFAULT,100319,5,5,0,博多
DEFAULT,101001,5,5,0,博多
DEFAULT,101002,5,5,0,新鳥栖
DEFAULT,101003,5,5,0,久留米
DEFAULT,101004,5,5,2,筑後船小屋
DEFAULT,101005,5,5,2,新大牟田
DEFAULT,101006,5,5,2,新玉名
DEFAULT,101007,5,5,0,熊本
DEFAULT,101008,5,5,2,新八代
DEFAULT,101009,5,5,2,新水俣
DEFAULT,101010,5,5,2,出水
DEFAULT,101011,5,5,2,川内
DEFAULT,101012,5,5,0,鹿児島中央
DEFAULT,101001,6,6,0,博多
DEFAULT,101002,6,6,0,新鳥栖
DEFAULT,101003,6,6,0,久留米
DEFAULT,101004,6,6,0,筑後船小屋
DEFAULT,101005,6,6,0,新大牟田
DEFAULT,101006,6,6,0,新玉名
DEFAULT,101007,6,6,0,熊本
DEFAULT,101008,6,6,0,新八代
DEFAULT,101009,6,6,0,新水俣
DEFAULT,101010,6,6,0,出水
DEFAULT,101011,6,6,0,川内
DEFAULT,101012,6,6,0,鹿児島中央
DEFAULT,100401,7,7,0,東京
DEFAULT,100402,7,7,2,上野
DEFAULT,100403,7,7,0,大宮
DEFAULT,100404,7,7,1,小山
DEFAULT,100405,7,7,1,宇都宮
DEFAULT,100406,7,7,1,那須塩原
DEFAULT,100407,7,7,1,新白河
DEFAULT,100408,7,7,1,郡山
DEFAULT,100409,7,7,1,福島
DEFAULT,100410,7,7,1,白石蔵王
DEFAULT,100411,7,7,0,仙台
DEFAULT,100412,7,7,1,古川
DEFAULT,100413,7,7,1,くりこま高原
DEFAULT,100414,7,7,2,一ノ関
DEFAULT,100415,7,7,1,水沢江刺
DEFAULT,100416,7,7,1,北上
DEFAULT,100417,7,7,1,新花巻
DEFAULT,100418,7,7,0,盛岡
DEFAULT,100419,7,7,2,いわて沼宮内
DEFAULT,100420,7,7,2,二戸
DEFAULT,100421,7,7,2,八戸
DEFAULT,100422,7,7,2,七戸十和田
DEFAULT,100423,7,7,2,新青森
DEFAULT,101102,7,7,2,奥津軽いまべつ
DEFAULT,101103,7,7,2,木古内
DEFAULT,101104,7,7,0,新函館北斗
DEFAULT,100418,8,8,0,盛岡
DEFAULT,100419,8,8,1,いわて沼宮内
DEFAULT,100420,8,8,0,二戸
DEFAULT,100421,8,8,0,八戸
DEFAULT,100422,8,8,0,七戸十和田
DEFAULT,101101,8,8,0,新青森
DEFAULT,101102,8,8,0,奥津軽いまべつ
DEFAULT,101103,8,8,0,木古内
DEFAULT,101104,8,8,0,新函館北斗
DEFAULT,100401,9,9,0,東京
DEFAULT,100402,9,9,2,上野
DEFAULT,100403,9,9,0,大宮
DEFAULT,100404,9,9,2,小山
DEFAULT,100405,9,9,2,宇都宮
DEFAULT,100406,9,9,2,那須塩原
DEFAULT,100407,9,9,2,新白河
DEFAULT,100408,9,9,2,郡山
DEFAULT,100409,9,9,0,福島
DEFAULT,100410,9,9,2,白石蔵王
DEFAULT,100411,9,9,0,仙台
DEFAULT,100412,9,9,0,古川
DEFAULT,100413,9,9,0,くりこま高原
DEFAULT,100414,9,9,0,一ノ関
DEFAULT,100415,9,9,0,水沢江刺
DEFAULT,100416,9,9,0,北上
DEFAULT,100417,9,9,0,新花巻
DEFAULT,100418,9,9,0,盛岡
DEFAULT,100401,10,10,0,東京
DEFAULT,100402,10,10,0,上野
DEFAULT,100403,10,10,0,大宮
DEFAULT,100404,10,10,0,小山
DEFAULT,100405,10,10,0,宇都宮
DEFAULT,100406,10,10,0,那須塩原
DEFAULT,100407,10,10,0,新白河
DEFAULT,100408,10,10,0,郡山
DEFAULT,100401,11,11,0,東京
DEFAULT,100402,11,11,0,上野
DEFAULT,100403,11,11,0,大宮
DEFAULT,100404,11,11,1,小山
DEFAULT,100405,11,11,1,宇都宮
DEFAULT,100406,11,11,1,那須塩原
DEFAULT,100407,11,11,1,新白河
DEFAULT,100408,11,11,1,郡山
DEFAULT,100409,11,11,1,福島
DEFAULT,100410,11,11,1,白石蔵王
DEFAULT,100411,11,11,0,仙台
DEFAULT,100412,11,11,1,古川
DEFAULT,100413,11,11,1,くりこま高原
DEFAULT,100414,11,11,1,一ノ関
DEFAULT,100415,11,11,1,水沢江刺
DEFAULT,100416,11,11,1,北上
DEFAULT,100417,11,11,1,新花巻
DEFAULT,100418,11,11,0,盛岡
DEFAULT,100818,11,11,0,盛岡
DEFAULT,100819,11,11,2,雫石
DEFAULT,100820,11,11,0,田沢湖
DEFAULT,100821,11,11,0,角館
DEFAULT,100822,11,11,0,大曲
DEFAULT,100823,11,11,0,秋田
DEFAULT,100401,12,12,0,東京
DEFAULT,100402,12,12,2,上野
DEFAULT,100403,12,12,0,大宮
DEFAULT,100404,12,12,1,小山
DEFAULT,100405,12,12,2,宇都宮
DEFAULT,100406,12,12,1,那須塩原
DEFAULT,100407,12,12,1,新白河
DEFAULT,100408,12,12,2,郡山
DEFAULT,100409,12,12,0,福島
DEFAULT,100709,12,12,0,福島
DEFAULT,100710,12,12,0,米沢
DEFAULT,100711,12,12,2,高畠
DEFAULT,100712,12,12,2,赤湯
DEFAULT,100713,12,12,2,かみのやま温泉
DEFAULT,100714,12,12,0,山形
DEFAULT,100715,12,12,0,天童
DEFAULT,100716,12,12,0,さくらんぼ東根
DEFAULT,100717,12,12,0,村山
DEFAULT,100718,12,12,0,大石田
DEFAULT,100719,12,12,0,新庄
DEFAULT,100501,13,13,0,東京
DEFAULT,100502,13,13,2,上野
DEFAULT,100503,13,13,0,大宮
DEFAULT,100504,13,13,2,熊谷
DEFAULT,100505,13,13,2,本庄早稲田
DEFAULT,100506,13,13,2,高崎
DEFAULT,100507,13,13,2,上毛高原
DEFAULT,100508,13,13,2,越後湯沢
DEFAULT,100509,13,13,2,浦佐
DEFAULT,100510,13,13,2,長岡
DEFAULT,100511,13,13,2,燕三条
DEFAULT,100512,13,13,0,新潟
DEFAULT,100501,14,14,0,東京
DEFAULT,100502,14,14,0,上野
DEFAULT,100503,14,14,0,大宮
DEFAULT,100504,14,14,2,熊谷
DEFAULT,100505,14,14,2,本庄早稲田
DEFAULT,100506,14,14,0,高崎
DEFAULT,100507,14,14,2,上毛高原
DEFAULT,100508,14,14,0,越後湯沢
DEFAULT,100901,15,15,0,東京
DEFAULT,100902,15,15,2,上野
DEFAULT,100903,15,15,0,大宮
DEFAULT,100904,15,15,1,熊谷
DEFAULT,100905,15,15,1,本庄早稲田
DEFAULT,100906,15,15,1,高崎
DEFAULT,100907,15,15,1,安中榛名
DEFAULT,100908,15,15,1,軽井沢
DEFAULT,100909,15,15,1,佐久平
DEFAULT,100910,15,15,1,上田
DEFAULT,100911,15,15,0,長野
DEFAULT,100912,15,15,1,飯山
DEFAULT,100913,15,15,1,上越妙高
DEFAULT,100914,15,15,1,糸魚川
DEFAULT,100915,15,15,1,黒部宇奈月温泉
DEFAULT,100916,15,15,0,富山
DEFAULT,100917,15,15,1,新高岡
DEFAULT,100918,15,15,0,金沢
DEFAULT,100919,15,15,0,小松
DEFAULT,100920,15,15,0,加賀温泉
DEFAULT,100921,15,15,0,芦原温泉
DEFAULT,100922,15,15,0,福井
DEFAULT,100923,15,15,0,越前たけふ
DEFAULT,100924,15,15,0,敦賀
DEFAULT,100901,16,16,0,東京
DEFAULT,100902,16,16,0,上野
DEFAULT,100903,16,16,0,大宮
DEFAULT,100904,16,16,1,熊谷
DEFAULT,100905,16,16,1,本庄早稲田
DEFAULT,100906,16,16,2,高崎
DEFAULT,100907,16,16,1,安中榛名
DEFAULT,100908,16,16,2,軽井沢
DEFAULT,100909,16,16,2,佐久平
DEFAULT,100910,16,16,2,上田
DEFAULT,100911,16,16,0,長野
DEFAULT,100912,16,16,2,飯山
DEFAULT,100913,16,16,0,上越妙高
DEFAULT,100914,16,16,0,糸魚川
DEFAULT,100915,16,16,0,黒部宇奈月温泉
DEFAULT,100916,16,16,0,富山
DEFAULT,100917,16,16,0,新高岡
DEFAULT,100918,16,16,0,金沢
DEFAULT,100919,16,16,0,小松
DEFAULT,100920,16,16,0,加賀温泉
DEFAULT,100921,16,16,0,芦原温泉
DEFAULT,100922,16,16,0,福井
DEFAULT,100923,16,16,0,越前たけふ
DEFAULT,100924,16,16,0,敦賀
DEFAULT,100901,17,17,0,東京
DEFAULT,100902,17,17,0,上野
DEFAULT,100903,17,17,0,大宮
DEFAULT,100904,17,17,2,熊谷
DEFAULT,100905,17,17,2,本庄早稲田
DEFAULT,100906,17,17,0,高崎
DEFAULT,100907,17,17,2,安中榛名
DEFAULT,100908,17,17,0,軽井沢
DEFAULT,100909,17,17,2,佐久平
DEFAULT,100910,17,17,2,上田
DEFAULT,100911,17,17,0,長野
DEFAULT,100916,18,18,0,富山
DEFAULT,100917,18,18,0,新高岡
DEFAULT,100918,18,18,0,金沢
DEFAULT,100919,18,18,0,小松
DEFAULT,100920,18,18,0,加賀温泉
DEFAULT,100921,18,18,0,芦原温泉
DEFAULT,100922,18,18,0,福井
DEFAULT,100923,18,18,0,越前たけふ
DEFAULT,100924,18,18,0,敦賀
DEFAULT,1133201,101,19,0,大宮
DEFAULT,1133202,101,19,0,さいたま新都心
DEFAULT,1133203,101,19,0,与野
DEFAULT,1133204,101,19,0,北浦和
DEFAULT,1133205,101,19,0,浦和
DEFAULT,1133206,101,19,0,南浦和
DEFAULT,1133207,101,19,0,蕨
DEFAULT,1133208,101,19,0,西川口
DEFAULT,1133209,101,19,0,川口
DEFAULT,1133210,101,19,0,赤羽
DEFAULT,1133211,101,19,0,東十条
DEFAULT,1133212,101,19,0,王子
DEFAULT,1133213,101,19,0,上中里
DEFAULT,1133214,101,19,0,田端
DEFAULT,1133215,101,19,0,西日暮里
DEFAULT,1133216,101,19,0,日暮里
DEFAULT,1133217,101,19,0,鶯谷
DEFAULT,1133218,101,19,0,上野
DEFAULT,1133219,101,19,0,御徒町
DEFAULT,1133220,101,19,0,秋葉原
DEFAULT,1133221,101,19,0,神田
DEFAULT,1133222,101,19,0,東京
DEFAULT,1133223,101,19,0,有楽町
DEFAULT,1133224,101,19,0,新橋
DEFAULT,1133225,101,19,0,浜松町
DEFAULT,1133226,101,19,0,田町
DEFAULT,1133236,101,19,0,高輪ゲートウェイ
DEFAULT,1133227,101,19,0,品川
DEFAULT,1133228,101,19,0,大井町
DEFAULT,1133229,101,19,0,大森
DEFAULT,1133230,101,19,0,蒲田
DEFAULT,1133231,101,19,0,川崎
DEFAULT,1133232,101,19,0,鶴見
DEFAULT,1133233,101,19,0,新子安
DEFAULT,1133234,101,19,0,東神奈川
DEFAULT,1133235,101,19,0,横浜
DEFAULT,1130701,101,19,0,横浜
DEFAULT,1130702,101,19,0,桜木町
DEFAULT,1130703,101,19,0,関内
DEFAULT,1130704,101,19,0,石川町
DEFAULT,1130705,101,19,0,山手
DEFAULT,1130706,101,19,0,根岸
DEFAULT,1130707,101,19,0,磯子
DEFAULT,1130708,101,19,0,新杉田
DEFAULT,1130709,101,19,0,洋光台
DEFAULT,1130710,101,19,0,港南台
DEFAULT,1130711,101,19,0,本郷台
DEFAULT,1130712,101,19,0,大船
DEFAULT,1131201,154,20,0,東京
DEFAULT,1131202,154,20,0,神田
DEFAULT,1131203,154,20,0,御茶ノ水
DEFAULT,1131204,154,20,1,水道橋
DEFAULT,1131205,154,20,1,飯田橋
DEFAULT,1131206,154,20,1,市ケ谷
DEFAULT,1131207,154,20,0,四ツ谷
DEFAULT,1131208,154,20,1,信濃町
DEFAULT,1131209,154,20,1,千駄ケ谷
DEFAULT,1131210,154,20,1,代々木
DEFAULT,1131211,154,20,0,新宿
DEFAULT,1131212,154,20,1,大久保
DEFAULT,1131213,154,20,1,東中野
DEFAULT,1131214,154,20,0,中野
DEFAULT,1131215,154,20,3,高円寺
DEFAULT,1131216,154,20,3,阿佐ケ谷
DEFAULT,1131217,154,20,0,荻窪
DEFAULT,1131218,154,20,3,西荻窪
DEFAULT,1131219,154,20,0,吉祥寺
DEFAULT,1131220,154,20,0,三鷹
DEFAULT,1131221,154,20,0,武蔵境
DEFAULT,1131222,154,20,0,東小金井
DEFAULT,1131223,154,20,0,武蔵小金井
DEFAULT,1131224,154,20,0,国分寺
DEFAULT,1131225,154,20,0,西国分寺
DEFAULT,1131226,154,20,0,国立
DEFAULT,1131227,154,20,0,立川
DEFAULT,1131228,154,20,0,日野
DEFAULT,1131229,154,20,0,豊田
DEFAULT,1131230,154,20,0,八王子
DEFAULT,1131231,154,20,0,西八王子
DEFAULT,1131232,154,20,0,高尾
DEFAULT,1131112,102,20,0,高尾
DEFAULT,1131113,102,20,0,相模湖
DEFAULT,1131114,102,20,0,藤野
DEFAULT,1131115,102,20,0,上野原
DEFAULT,1131116,102,20,0,四方津
DEFAULT,1131117,102,20,0,梁川
DEFAULT,1131118,102,20,0,鳥沢
DEFAULT,1131119,102,20,0,猿橋
DEFAULT,1131120,102,20,0,大月
DEFAULT,1131201,104,21,0,東京
DEFAULT,1131202,104,21,0,神田
DEFAULT,1131203,104,21,0,御茶ノ水
DEFAULT,1131204,104,21,1,水道橋
DEFAULT,1131205,104,21,1,飯田橋
DEFAULT,1131206,104,21,1,市ケ谷
DEFAULT,1131207,104,21,0,四ツ谷
DEFAULT,1131208,104,21,1,信濃町
DEFAULT,1131209,104,21,1,千駄ケ谷
DEFAULT,1131210,104,21,1,代々木
DEFAULT,1131211,104,21,0,新宿
DEFAULT,1131212,104,21,1,大久保
DEFAULT,1131213,104,21,1,東中野
DEFAULT,1131214,104,21,0,中野
DEFAULT,1131215,104,21,1,高円寺
DEFAULT,1131216,104,21,1,阿佐ケ谷
DEFAULT,1131217,104,21,0,荻窪
DEFAULT,1131218,104,21,1,西荻窪
DEFAULT,1131219,104,21,0,吉祥寺
DEFAULT,1131220,104,21,0,三鷹
DEFAULT,1131221,104,21,1,武蔵境
DEFAULT,1131222,104,21,1,東小金井
DEFAULT,1131223,104,21,1,武蔵小金井
DEFAULT,1131224,104,21,0,国分寺
DEFAULT,1131225,104,21,1,西国分寺
DEFAULT,1131226,104,21,1,国立
DEFAULT,1131227,104,21,0,立川
DEFAULT,1131228,104,21,0,日野
DEFAULT,1131229,104,21,0,豊田
DEFAULT,1131230,104,21,0,八王子
DEFAULT,1131231,104,21,0,西八王子
DEFAULT,1131232,104,21,0,高尾
DEFAULT,1131112,104,21,0,高尾
DEFAULT,1131113,104,21,0,相模湖
DEFAULT,1131114,104,21,0,藤野
DEFAULT,1131115,104,21,0,上野原
DEFAULT,1131116,104,21,0,四方津
DEFAULT,1131117,104,21,0,梁川
DEFAULT,1131118,104,21,0,鳥沢
DEFAULT,1131119,104,21,0,猿橋
DEFAULT,1131120,104,21,0,大月
DEFAULT,1131201,120,22,0,東京
DEFAULT,1131202,120,22,0,神田
DEFAULT,1131203,120,22,0,御茶ノ水
DEFAULT,1131204,120,22,1,水道橋
DEFAULT,1131205,120,22,1,飯田橋
DEFAULT,1131206,120,22,1,市ケ谷
DEFAULT,1131207,120,22,0,四ツ谷
DEFAULT,1131208,120,22,1,信濃町
DEFAULT,1131209,120,22,1,千駄ケ谷
DEFAULT,1131210,120,22,1,代々木
DEFAULT,1131211,120,22,0,新宿
DEFAULT,1131212,120,22,1,大久保
DEFAULT,1131213,120,22,1,東中野
DEFAULT,1131214,120,22,0,中野
DEFAULT,1131215,120,22,1,高円寺
DEFAULT,1131216,120,22,1,阿佐ケ谷
DEFAULT,1131217,120,22,1,荻窪
DEFAULT,1131218,120,22,1,西荻窪
DEFAULT,1131219,120,22,1,吉祥寺
DEFAULT,1131220,120,22,0,三鷹
DEFAULT,1131221,120,22,1,武蔵境
DEFAULT,1131222,120,22,1,東小金井
DEFAULT,1131223,120,22,1,武蔵小金井
DEFAULT,1131224,120,22,0,国分寺
DEFAULT,1131225,120,22,1,西国分寺
DEFAULT,1131226,120,22,1,国立
DEFAULT,1131227,120,22,0,立川
DEFAULT,1131228,120,22,0,日野
DEFAULT,1131229,120,22,0,豊田
DEFAULT,1131230,120,22,0,八王子
DEFAULT,1131231,120,22,0,西八王子
DEFAULT,1131232,120,22,0,高尾
DEFAULT,1131112,120,22,0,高尾
DEFAULT,1131113,120,22,0,相模湖
DEFAULT,1131114,120,22,0,藤野
DEFAULT,1131115,120,22,0,上野原
DEFAULT,1131116,120,22,0,四方津
DEFAULT,1131117,120,22,0,梁川
DEFAULT,1131118,120,22,0,鳥沢
DEFAULT,1131119,120,22,0,猿橋
DEFAULT,1131120,120,22,0,大月
DEFAULT,1131201,121,23,0,東京
DEFAULT,1131202,121,23,0,神田
DEFAULT,1131203,121,23,0,御茶ノ水
DEFAULT,1131204,121,23,1,水道橋
DEFAULT,1131205,121,23,1,飯田橋
DEFAULT,1131206,121,23,1,市ケ谷
DEFAULT,1131207,121,23,0,四ツ谷
DEFAULT,1131208,121,23,1,信濃町
DEFAULT,1131209,121,23,1,千駄ケ谷
DEFAULT,1131210,121,23,1,代々木
DEFAULT,1131211,121,23,0,新宿
DEFAULT,1131212,121,23,1,大久保
DEFAULT,1131213,121,23,1,東中野
DEFAULT,1131214,121,23,1,中野
DEFAULT,1131215,121,23,1,高円寺
DEFAULT,1131216,121,23,1,阿佐ケ谷
DEFAULT,1131217,121,23,1,荻窪
DEFAULT,1131218,121,23,1,西荻窪
DEFAULT,1131219,121,23,1,吉祥寺
DEFAULT,1131220,121,23,1,三鷹
DEFAULT,1131221,121,23,1,武蔵境
DEFAULT,1131222,121,23,1,東小金井
DEFAULT,1131223,121,23,1,武蔵小金井
DEFAULT,1131224,121,23,0,国分寺
DEFAULT,1131225,121,23,1,西国分寺
DEFAULT,1131226,121,23,1,国立
DEFAULT,1131227,121,23,0,立川
DEFAULT,1131228,121,23,1,日野
DEFAULT,1131229,121,23,1,豊田
DEFAULT,1131230,121,23,0,八王子
DEFAULT,1131231,121,23,1,西八王子
DEFAULT,1131232,121,23,0,高尾
DEFAULT,1131112,121,23,0,高尾
DEFAULT,1131113,121,23,0,相模湖
DEFAULT,1131114,121,23,0,藤野
DEFAULT,1131115,121,23,0,上野原
DEFAULT,1131116,121,23,0,四方津
DEFAULT,1131117,121,23,0,梁川
DEFAULT,1131118,121,23,0,鳥沢
DEFAULT,1131119,121,23,0,猿橋
DEFAULT,1131120,121,23,0,大月
DEFAULT,1131201,119,24,0,東京
DEFAULT,1131202,119,24,0,神田
DEFAULT,1131203,119,24,0,御茶ノ水
DEFAULT,1131204,119,24,1,水道橋
DEFAULT,1131205,119,24,1,飯田橋
DEFAULT,1131206,119,24,1,市ケ谷
DEFAULT,1131207,119,24,0,四ツ谷
DEFAULT,1131208,119,24,1,信濃町
DEFAULT,1131209,119,24,1,千駄ケ谷
DEFAULT,1131210,119,24,1,代々木
DEFAULT,1131211,119,24,0,新宿
DEFAULT,1131212,119,24,1,大久保
DEFAULT,1131213,119,24,1,東中野
DEFAULT,1131214,119,24,0,中野
DEFAULT,1131215,119,24,1,高円寺
DEFAULT,1131216,119,24,1,阿佐ケ谷
DEFAULT,1131217,119,24,1,荻窪
DEFAULT,1131218,119,24,1,西荻窪
DEFAULT,1131219,119,24,1,吉祥寺
DEFAULT,1131220,119,24,0,三鷹
DEFAULT,1131221,119,24,1,武蔵境
DEFAULT,1131222,119,24,1,東小金井
DEFAULT,1131223,119,24,1,武蔵小金井
DEFAULT,1131224,119,24,0,国分寺
DEFAULT,1131225,119,24,1,西国分寺
DEFAULT,1131226,119,24,1,国立
DEFAULT,1131227,119,24,0,立川
DEFAULT,1131501,119,24,0,立川
DEFAULT,1131502,119,24,0,西立川
DEFAULT,1131503,119,24,0,東中神
DEFAULT,1131504,119,24,0,中神
DEFAULT,1131505,119,24,0,昭島
DEFAULT,1131506,119,24,0,拝島
DEFAULT,1131507,119,24,0,牛浜
DEFAULT,1131508,119,24,0,福生
DEFAULT,1131509,119,24,0,羽村
DEFAULT,1131510,119,24,0,小作
DEFAULT,1131511,119,24,0,河辺
DEFAULT,1131512,119,24,0,東青梅
DEFAULT,1131513,119,24,0,青梅
DEFAULT,1132601,101,25,0,東京
DEFAULT,1132602,101,25,0,八丁堀
DEFAULT,1132603,101,25,0,越中島
DEFAULT,1132604,101,25,0,潮見
DEFAULT,1132605,101,25,0,新木場
DEFAULT,1132606,101,25,0,葛西臨海公園
DEFAULT,1132607,101,25,0,舞浜
DEFAULT,1132608,101,25,0,新浦安
DEFAULT,1132609,101,25,0,市川塩浜
DEFAULT,1132611,101,25,0,二俣新町
DEFAULT,1132612,101,25,0,南船橋
DEFAULT,1132613,101,25,0,新習志野
DEFAULT,1132619,101,25,0,幕張豊砂
DEFAULT,1132614,101,25,0,海浜幕張
DEFAULT,1132615,101,25,0,検見川浜
DEFAULT,1132616,101,25,0,稲毛海岸
DEFAULT,1132617,101,25,0,千葉みなと
DEFAULT,1132618,101,25,0,蘇我
DEFAULT,1132601,101,26,0,東京
DEFAULT,1132602,101,26,0,八丁堀
DEFAULT,1132603,101,26,0,越中島
DEFAULT,1132604,101,26,0,潮見
DEFAULT,1132605,101,26,0,新木場
DEFAULT,1132606,101,26,0,葛西臨海公園
DEFAULT,1132607,101,26,0,舞浜
DEFAULT,1132608,101,26,0,新浦安
DEFAULT,1132609,101,26,0,市川塩浜
DEFAULT,1132610,101,26,0,西船橋
DEFAULT,1132611,101,26,0,二俣新町
DEFAULT,1132612,101,26,0,南船橋
DEFAULT,1132613,101,26,0,新習志野
DEFAULT,1132619,101,26,0,幕張豊砂
