station_cd,lat,lat,lon,lon
1122611,37.590898,37.590898,139.644620,139.644620
1122612,37.625041,37.625041,139.633869,139.633869
1122613,37.666876,37.666876,139.602879,139.602879
1122614,37.680541,37.680541,139.576348,139.576348
1122615,37.705699,37.705699,139.533985,139.533985
1122616,37.695656,37.695656,139.479663,139.479663
1122617,37.688170,37.688170,139.447136,139.447136
1122618,37.708350,37.708350,139.381482,139.381482
1122619,37.715974,37.715974,139.353419,139.353419
1122620,37.736876,37.736876,139.321815,139.321815
1122621,37.735003,37.735003,139.290950,139.290950
1122622,37.737569,37.737569,139.260466,139.260466
1122623,37.729594,37.729594,139.222481,139.222481
1122624,37.734373,37.734373,139.179785,139.179785
1122625,37.746785,37.746785,139.169758,139.169758
1122626,37.768096,37.768096,139.162508,139.162508
1122627,37.787638,37.787638,139.143768,139.143768
1122628,37.800383,37.800383,139.121445,139.121445
1122701,37.508824,37.508824,139.930159,139.930159
1122702,37.501210,37.501210,139.918958,139.918958
1122703,37.486034,37.486034,139.914172,139.914172
1122704,37.463488,37.463488,139.892987,139.892987
1122705,37.470839,37.470839,139.841266,139.841266
1122706,37.501885,37.501885,139.828603,139.828603
1122707,37.517161,37.517161,139.828499,139.828499
1122708,37.535243,37.535243,139.828321,139.828321
1122709,37.556695,37.556695,139.821509,139.821509
1122710,37.569368,37.569368,139.785241,139.785241
1122711,37.553266,37.553266,139.756802,139.756802
1122712,37.538664,37.538664,139.723817,139.723817
1122713,37.516360,37.516360,139.709911,139.709911
1122714,37.494315,37.494315,139.697990,139.697990
1122715,37.491664,37.491664,139.679382,139.679382
1122716,37.480937,37.480937,139.661528,139.661528
1122717,37.471169,37.471169,139.647102,139.647102
1122718,37.469953,37.469953,139.593605,139.593605
1122719,37.483026,37.483026,139.560733,139.560733
1122720,37.473785,37.473785,139.532135,139.532135
1122721,37.455076,37.455076,139.523840,139.523840
1122722,37.444760,37.444760,139.498820,139.498820
1122723,37.398684,37.398684,139.469405,139.469405
1122724,37.392353,37.392353,139.435853,139.435853
1122725,37.392803,37.392803,139.413044,139.413044
1122726,37.393599,37.393599,139.355096,139.355096
1122727,37.381775,37.381775,139.333213,139.333213
1122728,37.350239,37.350239,139.314783,139.314783
1122729,37.317869,37.317869,139.255142,139.255142
1122730,37.341687,37.341687,139.121373,139.121373
1122731,37.341195,37.341195,139.089330,139.089330
1122732,37.358818,37.358818,139.065990,139.065990
1122733,37.346836,37.346836,139.050698,139.050698
1122734,37.320591,37.320591,139.017463,139.017463
1122735,37.294413,37.294413,138.992578,138.992578
1122736,37.274363,37.274363,138.981141,138.981141
1122737,37.256737,37.256737,138.975698,138.975698
1122738,37.233581,37.233581,138.953526,138.953526
1122801,37.058241,37.058241,140.892273,140.892273
1122802,37.080631,37.080631,140.866294,140.866294
1122803,37.126446,37.126446,140.862514,140.862514
1122804,37.179389,37.179389,140.826090,140.826090
1122805,37.205590,37.205590,140.750335,140.750335
1122806,37.253108,37.253108,140.662552,140.662552
1122807,37.275819,37.275819,140.636560,140.636560
1122808,37.324186,37.324186,140.659487,140.659487
1122809,37.351024,37.351024,140.644185,140.644185
1122810,37.386746,37.386746,140.630693,140.630693
1122811,37.420611,37.420611,140.605579,140.605579
1122812,37.442910,37.442910,140.574558,140.574558
1122813,37.453969,37.453969,140.520773,140.520773
1122814,37.449841,37.449841,140.479275,140.479275
1122815,37.416716,37.416716,140.435074,140.435074
1122816,37.398187,37.398187,140.389363,140.389363
1123101,36.970128,36.970128,140.060204,140.060204
1123102,36.996572,36.996572,140.087346,140.087346
1123103,37.022848,37.022848,140.119586,140.119586
1123104,37.055014,37.055014,140.155066,140.155066
1123105,37.094570,37.094570,140.184388,140.184388
1123106,37.123310,37.123310,140.188969,140.188969
1123107,37.129692,37.129692,140.213742,140.213742
1123108,37.137048,37.137048,140.259458,140.259458
1123109,37.158350,37.158350,140.299026,140.299026
1123110,37.205286,37.205286,140.327983,140.327983
1123111,37.250733,37.250733,140.346812,140.346812
1123112,37.300335,37.300335,140.372014,140.372014
1123113,37.356967,37.356967,140.368943,140.368943
1123114,37.398187,37.398187,140.389363,140.389363
1123115,37.446405,37.446405,140.388333,140.388333
1123116,37.482887,37.482887,140.387850,140.387850
1123117,37.514177,37.514177,140.399534,140.399534
1123118,37.563307,37.563307,140.413663,140.413663
1123119,37.589598,37.589598,140.435389,140.435389
1123120,37.611724,37.611724,140.466042,140.466042
1123121,37.653825,37.653825,140.484420,140.484420
1123122,37.680526,37.680526,140.452244,140.452244
1123123,37.723665,37.723665,140.456074,140.456074
1123124,37.754123,37.754123,140.459680,140.459680
1123125,37.800447,37.800447,140.478058,140.478058
1123126,37.823917,37.823917,140.493255,140.493255
1123127,37.855258,37.855258,140.517508,140.517508
1123128,37.879062,37.879062,140.539722,140.539722
1123129,37.908226,37.908226,140.581060,140.581060
1123130,37.933616,37.933616,140.604572,140.604572
1123131,38.003581,38.003581,140.626164,140.626164
1123132,38.034935,38.034935,140.651109,140.651109
1123133,38.032607,38.032607,140.692613,140.692613
1123134,38.047491,38.047491,140.740142,140.740142
1123135,38.059298,38.059298,140.767366,140.767366
1123136,38.078640,38.078640,140.809992,140.809992
1123137,38.112050,38.112050,140.863783,140.863783
1123138,38.142987,38.142987,140.880208,140.880208
1123139,38.173017,38.173017,140.882753,140.882753
1123140,38.197384,38.197384,140.883296,140.883296
1123141,38.217110,38.217110,140.883436,140.883436
1123142,38.226797,38.226797,140.885986,140.885986
1123143,38.260027,38.260027,140.882158,140.882158
1123144,38.276512,38.276512,140.920204,140.920204
1123145,38.300773,38.300773,140.954617,140.954617
1123146,38.317059,38.317059,140.972609,140.972609
1123147,38.329483,38.329483,140.984652,140.984652
1123148,38.299586,38.299586,140.979170,140.979170
1123149,38.300933,38.300933,140.994110,140.994110
1123150,38.309584,38.309584,141.009564,141.009564
1123151,38.379892,38.379892,141.065982,141.065982
1123152,38.397371,38.397371,141.065000,141.065000
1123153,38.431539,38.431539,141.082408,141.082408
1123154,38.474708,38.474708,141.097965,141.097965
1123155,38.512332,38.512332,141.075187,141.075187
1123156,38.541111,38.541111,141.064355,141.064355
1123157,38.596246,38.596246,141.058912,141.058912
1123158,38.655153,38.655153,141.073830,141.073830
1123159,38.681678,38.681678,141.085278,141.085278
1123160,38.711475,38.711475,141.119428,141.119428
1123161,38.768778,38.768778,141.159060,141.159060
1123162,38.797113,38.797113,141.175706,141.175706
1123163,38.833310,38.833310,141.180013,141.180013
1123164,38.854915,38.854915,141.156576,141.156576
1123165,38.867371,38.867371,141.120994,141.120994
1123166,38.926514,38.926514,141.138177,141.138177
1123167,38.951253,38.951253,141.131921,141.131921
1123168,38.987935,38.987935,141.117786,141.117786
1123169,39.048686,39.048686,141.126240,141.126240
1123170,39.094185,39.094185,141.140864,141.140864
1123171,39.138998,39.138998,141.146395,141.146395
1123172,39.199615,39.199615,141.112894,141.112894
1123173,39.227894,39.227894,141.097605,141.097605
1123174,39.281196,39.281196,141.121221,141.121221
1123175,39.323027,39.323027,141.120442,141.120442
1123176,39.393182,39.393182,141.110458,141.110458
1123177,39.442639,39.442639,141.127625,141.127625
1123178,39.490919,39.490919,141.146861,141.146861
1123179,39.538734,39.538734,141.160637,141.160637
1123180,39.554900,39.554900,141.159950,141.159950
1123181,39.580844,39.580844,141.154575,141.154575
1123182,39.613293,39.613293,141.148299,141.148299
1123183,39.653730,39.653730,141.146861,141.146861
1123184,39.687919,39.687919,141.148814,141.148814
1123185,39.701547,39.701547,141.136599,141.136599
1123206,38.309584,38.309584,141.009564,141.009564
1123207,38.382731,38.382731,141.073440,141.073440
1130101,35.681391,35.681391,139.766103,139.766103
1130102,35.666195,35.666195,139.758587,139.758587
1130103,35.628760,35.628760,139.738999,139.738999
1130104,35.531311,35.531311,139.697485,139.697485
1130105,35.466195,35.466195,139.622704,139.622704
1130106,35.400432,35.400432,139.534282,139.534282
1130107,35.353466,35.353466,139.531127,139.531127
1130108,35.338882,35.338882,139.487293,139.487293
1130109,35.336847,35.336847,139.447106,139.447106
1130110,35.330741,35.330741,139.407197,139.407197
1130111,35.327647,35.327647,139.349063,139.349063
1130112,35.311299,35.311299,139.313388,139.313388
1130113,35.298644,35.298644,139.256925,139.256925
1130114,35.280832,35.280832,139.212932,139.212932
1130115,35.275744,35.275744,139.180147,139.180147
1130116,35.256225,35.256225,139.155772,139.155772
1130117,35.238875,35.238875,139.145014,139.145014
1130118,35.202455,35.202455,139.138504,139.138504
1130119,35.156837,35.156837,139.132148,139.132148
1130120,35.146178,35.146178,139.102142,139.102142
1130121,35.103573,35.103573,139.077679,139.077679
1130201,35.619772,35.619772,139.728439,139.728439
1130202,35.625974,35.625974,139.723822,139.723822
1130203,35.633923,35.633923,139.715775,139.715775
1130204,35.646685,35.646685,139.710070,139.710070
1130205,35.658871,35.658871,139.701238,139.701238
1130206,35.670646,35.670646,139.702592,139.702592
1130207,35.683061,35.683061,139.702042,139.702042
1130208,35.689729,35.689729,139.700464,139.700464
1130209,35.700875,35.700875,139.700261,139.700261
1130210,35.712677,35.712677,139.703715,139.703715
1130211,35.720476,35.720476,139.706228,139.706228
1130212,35.730256,35.730256,139.711086,139.711086
1130213,35.731412,35.731412,139.728584,139.728584
1130214,35.733445,35.733445,139.739303,139.739303
1130215,35.736825,35.736825,139.748053,139.748053
1130216,35.737781,35.737781,139.761229,139.761229
1130217,35.731954,35.731954,139.766857,139.766857
1130218,35.727908,35.727908,139.771287,139.771287
1130219,35.721484,35.721484,139.778015,139.778015
1130220,35.713790,35.713790,139.777043,139.777043
1130221,35.707282,35.707282,139.774727,139.774727
1130222,35.698619,35.698619,139.773288,139.773288
1130223,35.691173,35.691173,139.770641,139.770641
1130224,35.681391,35.681391,139.766103,139.766103
1130225,35.675441,35.675441,139.763806,139.763806
1130226,35.666195,35.666195,139.758587,139.758587
1130227,35.655391,35.655391,139.757135,139.757135
1130228,35.645736,35.645736,139.747575,139.747575
1130230,35.635500,35.635500,139.740700,139.740700
1130229,35.628760,35.628760,139.738999,139.738999
1130328,35.510428,35.510428,139.713483,139.713483
1130330,35.514500,35.514500,139.704944,139.704944
1130327,35.518234,35.518234,139.699348,139.699348
1130326,35.523071,35.523071,139.691446,139.691446
1130301,35.531311,35.531311,139.697485,139.697485
1130302,35.530939,35.530939,139.684233,139.684233
1130303,35.539408,35.539408,139.680550,139.680550
1130304,35.551459,35.551459,139.674964,139.674964
1130305,35.560565,35.560565,139.671039,139.671039
1130306,35.572891,35.572891,139.667250,139.667250
1130307,35.576690,35.576690,139.659630,139.659630
1130308,35.581498,35.581498,139.640613,139.640613
1130309,35.587369,35.587369,139.629419,139.629419
1130310,35.598923,35.598923,139.611390,139.611390
1130311,35.604259,35.604259,139.600002,139.600002
1130312,35.610363,35.610363,139.592714,139.592714
1130313,35.615429,35.615429,139.579565,139.579565
1130314,35.620889,35.620889,139.570028,139.570028
1130315,35.630135,35.630135,139.550100,139.550100
1130316,35.633701,35.633701,139.535173,139.535173
1130317,35.641305,35.641305,139.520849,139.520849
1130318,35.644184,35.644184,139.502811,139.502811
1130319,35.649249,35.649249,139.489781,139.489781
1130320,35.665766,35.665766,139.477142,139.477142
1130321,35.668493,35.668493,139.468798,139.468798
1130329,35.670912,35.670912,139.457477,139.457477
1130322,35.681377,35.681377,139.446724,139.446724
1130323,35.685079,35.685079,139.431611,139.431611
1130324,35.693750,35.693750,139.423887,139.423887
1130325,35.698202,35.698202,139.413704,139.413704
1130401,35.508387,35.508387,139.676140,139.676140
1130402,35.500830,35.500830,139.675599,139.675599
1130403,35.497005,35.497005,139.681226,139.681226
1130404,35.495758,35.495758,139.689451,139.689451
1130405,35.497555,35.497555,139.695739,139.695739
1130406,35.491914,35.491914,139.700100,139.700100
1130407,35.486073,35.486073,139.700603,139.700603
1130408,35.499668,35.499668,139.700663,139.700663
1130409,35.495646,35.495646,139.711038,139.711038
1130410,35.501912,35.501912,139.706513,139.706513
1130411,35.509863,35.509863,139.713575,139.713575
1130412,35.506836,35.506836,139.723897,139.723897
1130413,35.501452,35.501452,139.722147,139.722147
1130501,35.665766,35.665766,139.477142,139.477142
1130502,35.680880,35.680880,139.471792,139.471792
1130503,35.699744,35.699744,139.465994,139.465994
1130504,35.731280,35.731280,139.470745,139.470745
1130505,35.778331,35.778331,139.493592,139.493592
1130506,35.794610,35.794610,139.513878,139.513878
1130507,35.803810,35.803810,139.556328,139.556328
1130508,35.815475,35.815475,139.587322,139.587322
1130509,35.844139,35.844139,139.627707,139.627707
1130510,35.846047,35.846047,139.647974,139.647974
1130511,35.847648,35.847648,139.669125,139.669125
1130512,35.864079,35.864079,139.704627,139.704627
1130513,35.875246,35.875246,139.744087,139.744087
1130514,35.876106,35.876106,139.790499,139.790499
1130525,35.876353,35.876353,139.822178,139.822178
1130515,35.876620,35.876620,139.843162,139.843162
1130526,35.868056,35.868056,139.858167,139.858167
1130516,35.858667,35.858667,139.869341,139.869341
1130517,35.845004,35.845004,139.886341,139.886341
1130518,35.838035,35.838035,139.903865,139.903865
1130519,35.825467,35.825467,139.921076,139.921076
1130520,35.792013,35.792013,139.938393,139.938393
1130521,35.770611,35.770611,139.943848,139.943848
1130522,35.755432,35.755432,139.951227,139.951227
1130523,35.730435,35.730435,139.966771,139.966771
1130524,35.707283,35.707283,139.959536,139.959536
1130601,35.478040,35.478040,139.633466,139.633466
1130602,35.492375,35.492375,139.646288,139.646288
1130603,35.509749,35.509749,139.630147,139.630147
1130604,35.506824,35.506824,139.617348,139.617348
1130605,35.508533,35.508533,139.599787,139.599787
1130606,35.510955,35.510955,139.567070,139.567070
1130607,35.514745,35.514745,139.539692,139.539692
1130608,35.526254,35.526254,139.516690,139.516690
1130609,35.531698,35.531698,139.494680,139.494680
1130610,35.535412,35.535412,139.472875,139.472875
1130611,35.542004,35.542004,139.445579,139.445579
1130612,35.556055,35.556055,139.419151,139.419151
1130613,35.568784,35.568784,139.395075,139.395075
1130614,35.573275,35.573275,139.386373,139.386373
1130615,35.581130,35.581130,139.371007,139.371007
1130616,35.594975,35.594975,139.344586,139.344586
1130617,35.606940,35.606940,139.331690,139.331690
1130618,35.630664,35.630664,139.330678,139.330678
1130619,35.639704,35.639704,139.341190,139.341190
1130620,35.655555,35.655555,139.338998,139.338998
1130701,35.466195,35.466195,139.622704,139.622704
1130702,35.451112,35.451112,139.630881,139.630881
1130703,35.443336,35.443336,139.636984,139.636984
1130704,35.438808,35.438808,139.642934,139.642934
1130705,35.426891,35.426891,139.646425,139.646425
1130706,35.415887,35.415887,139.636034,139.636034
1130707,35.399881,35.399881,139.617916,139.617916
1130708,35.386863,35.386863,139.619483,139.619483
1130709,35.378785,35.378785,139.596852,139.596852
1130710,35.375183,35.375183,139.576243,139.576243
1130711,35.367870,35.367870,139.550159,139.550159
1130712,35.353466,35.353466,139.531127,139.531127
1130801,35.681391,35.681391,139.766103,139.766103
1130802,35.666195,35.666195,139.758587,139.758587
1130803,35.628760,35.628760,139.738999,139.738999
1130804,35.601616,35.601616,139.721729,139.721729
1130819,35.575965,35.575965,139.663278,139.663278
1130805,35.551784,35.551784,139.671481,139.671481
1130806,35.466195,35.466195,139.622704,139.622704
1130807,35.446746,35.446746,139.599671,139.599671
1130808,35.430353,35.430353,139.556794,139.556794
1130809,35.400432,35.400432,139.534282,139.534282
1130810,35.353466,35.353466,139.531127,139.531127
1130811,35.337198,35.337198,139.545134,139.545134
1130812,35.318793,35.318793,139.550428,139.550428
1130813,35.297392,35.297392,139.578292,139.578292
1130814,35.298781,35.298781,139.601768,139.601768
1130815,35.292710,35.292710,139.637726,139.637726
1130816,35.284022,35.284022,139.655855,139.655855
1130817,35.257091,35.257091,139.661193,139.661193
1130818,35.233107,35.233107,139.700862,139.700862
1130901,35.330741,35.330741,139.407197,139.407197
1130902,35.339167,35.339167,139.407569,139.407569
1130903,35.356550,35.356550,139.400044,139.400044
1130904,35.367579,35.367579,139.387452,139.387452
1130905,35.382261,35.382261,139.379639,139.379639
1130906,35.395098,35.395098,139.378422,139.378422
1130907,35.406761,35.406761,139.380139,139.380139
1130908,35.420543,35.420543,139.377281,139.377281
1130909,35.443750,35.443750,139.378631,139.378631
1130910,35.454282,35.454282,139.389328,139.389328
1130911,35.478478,35.478478,139.391913,139.391913
1130912,35.492734,35.492734,139.386297,139.386297
1130913,35.518516,35.518516,139.380428,139.380428
1130914,35.528978,35.528978,139.375355,139.375355
1130915,35.545392,35.545392,139.362988,139.362988
1130916,35.557623,35.557623,139.363150,139.363150
1130917,35.580420,35.580420,139.352484,139.352484
1130918,35.594975,35.594975,139.344586,139.344586
1131101,35.681391,35.681391,139.766103,139.766103
1131102,35.686041,35.686041,139.730644,139.730644
1131103,35.689729,35.689729,139.700464,139.700464
1131104,35.703119,35.703119,139.579765,139.579765
1131105,35.702683,35.702683,139.560325,139.560325
1131106,35.700123,35.700123,139.480841,139.480841
1131107,35.698202,35.698202,139.413704,139.413704
1131108,35.679244,35.679244,139.393930,139.393930
1131109,35.659502,35.659502,139.381495,139.381495
1131110,35.655555,35.655555,139.338998,139.338998
1131111,35.656621,35.656621,139.312640,139.312640
1131112,35.642026,35.642026,139.282288,139.282288
1131113,35.617335,35.617335,139.188500,139.188500
1131114,35.615918,35.615918,139.152390,139.152390
1131115,35.618747,35.618747,139.115787,139.115787
1131116,35.614252,35.614252,139.072572,139.072572
1131117,35.605271,35.605271,139.038076,139.038076
1131118,35.608118,35.608118,139.003345,139.003345
1131119,35.612880,35.612880,138.968388,138.968388
1131120,35.613222,35.613222,138.942729,138.942729
1131121,35.594274,35.594274,138.883966,138.883966
1131122,35.603921,35.603921,138.825205,138.825205
1131123,35.639364,35.639364,138.781632,138.781632
1131124,35.672790,35.672790,138.743230,138.743230
1131125,35.705327,35.705327,138.734796,138.734796
1131126,35.694313,35.694313,138.703026,138.703026
1131127,35.684961,35.684961,138.683003,138.683003
1131128,35.673491,35.673491,138.659000,138.659000
1131129,35.657603,35.657603,138.634577,138.634577
1131130,35.659486,35.659486,138.598852,138.598852
1131131,35.667054,35.667054,138.569015,138.569015
1131132,35.668764,35.668764,138.519298,138.519298
1131133,35.687734,35.687734,138.487521,138.487521
1131134,35.709711,35.709711,138.451357,138.451357
1131135,35.736802,35.736802,138.433093,138.433093
1131136,35.751070,35.751070,138.413858,138.413858
1131137,35.790650,35.790650,138.394316,138.394316
1131138,35.827061,35.827061,138.366459,138.366459
1131139,35.863808,35.863808,138.316351,138.316351
1131140,35.884952,35.884952,138.275419,138.275419
1131141,35.912183,35.912183,138.238071,138.238071
1131142,35.930288,35.930288,138.211775,138.211775
1131143,35.942581,35.942581,138.197612,138.197612
1131144,35.995062,35.995062,138.151674,138.151674
1131145,36.046618,36.046618,138.116306,138.116306
1131146,36.071948,36.071948,138.084953,138.084953
1131147,36.056693,36.056693,138.045001,138.045001
1131148,36.094176,36.094176,137.981928,137.981928
1131149,36.032960,36.032960,138.021937,138.021937
1131150,35.984565,35.984565,137.997238,137.997238
1131151,36.013642,36.013642,137.971850,137.971850
1131152,36.046930,36.046930,137.970600,137.970600
1131153,36.114364,36.114364,137.947961,137.947961
1131201,35.681391,35.681391,139.766103,139.766103
1131202,35.691173,35.691173,139.770641,139.770641
1131203,35.699605,35.699605,139.764955,139.764955
1131204,35.702039,35.702039,139.754312,139.754312
1131205,35.701835,35.701835,139.745143,139.745143
1131206,35.691000,35.691000,139.735583,139.735583
1131207,35.686041,35.686041,139.730644,139.730644
1131208,35.680031,35.680031,139.720729,139.720729
1131209,35.681231,35.681231,139.711644,139.711644
1131210,35.683061,35.683061,139.702042,139.702042
1131211,35.689729,35.689729,139.700464,139.700464
1131212,35.700784,35.700784,139.697320,139.697320
1131213,35.706529,35.706529,139.684436,139.684436
1131214,35.705765,35.705765,139.665835,139.665835
1131215,35.705326,35.705326,139.649664,139.649664
1131216,35.704818,35.704818,139.635868,139.635868
1131217,35.704523,35.704523,139.620109,139.620109
1131218,35.703842,35.703842,139.599361,139.599361
1131219,35.703119,35.703119,139.579765,139.579765
1131220,35.702683,35.702683,139.560325,139.560325
1131221,35.702083,35.702083,139.543402,139.543402
1131222,35.701643,35.701643,139.524837,139.524837
1131223,35.701337,35.701337,139.506483,139.506483
1131224,35.700123,35.700123,139.480841,139.480841
1131225,35.699744,35.699744,139.465994,139.465994
1131226,35.699230,35.699230,139.446340,139.446340
1131227,35.698202,35.698202,139.413704,139.413704
1131228,35.679244,35.679244,139.393930,139.393930
1131229,35.659502,35.659502,139.381495,139.381495
1131230,35.655555,35.655555,139.338998,139.338998
1131231,35.656621,35.656621,139.312640,139.312640
1131232,35.642026,35.642026,139.282288,139.282288
1131301,35.702683,35.702683,139.560325,139.560325
1131302,35.703119,35.703119,139.579765,139.579765
1131303,35.703842,35.703842,139.599361,139.599361
1131304,35.704523,35.704523,139.620109,139.620109
1131305,35.704818,35.704818,139.635868,139.635868
1131306,35.705326,35.705326,139.649664,139.649664
1131307,35.705765,35.705765,139.665835,139.665835
1131308,35.706529,35.706529,139.684436,139.684436
1131309,35.700784,35.700784,139.697320,139.697320
1131310,35.689729,35.689729,139.700464,139.700464
1131311,35.683061,35.683061,139.702042,139.702042
1131312,35.681231,35.681231,139.711644,139.711644
1131313,35.680031,35.680031,139.720729,139.720729
1131314,35.686041,35.686041,139.730644,139.730644
1131315,35.691000,35.691000,139.735583,139.735583
1131316,35.701835,35.701835,139.745143,139.745143
1131317,35.702039,35.702039,139.754312,139.754312
1131318,35.699605,35.699605,139.764955,139.764955
1131319,35.698619,35.698619,139.773288,139.773288
1131320,35.697403,35.697403,139.784427,139.784427
1131321,35.695790,35.695790,139.793334,139.793334
1131322,35.696802,35.696802,139.814136,139.814136
1131323,35.697345,35.697345,139.826262,139.826262
1131324,35.706430,35.706430,139.842181,139.842181
1131325,35.716903,35.716903,139.857777,139.857777
1131326,35.733207,35.733207,139.881755,139.881755
1131327,35.728903,35.728903,139.908142,139.908142
1131328,35.720898,35.720898,139.927410,139.927410
1131329,35.714276,35.714276,139.943092,139.943092
1131330,35.707283,35.707283,139.959536,139.959536
1131331,35.701865,35.701865,139.984707,139.984707
1131332,35.699811,35.699811,140.003930,140.003930
1131333,35.691367,35.691367,140.020179,140.020179
1131334,35.672664,35.672664,140.042241,140.042241
1131335,35.659400,35.659400,140.057899,140.057899
1131336,35.651690,35.651690,140.073025,140.073025
1131337,35.637264,35.637264,140.092560,140.092560
1131338,35.622639,35.622639,140.103337,140.103337
1131339,35.613425,35.613425,140.112837,140.112837
1131401,35.681391,35.681391,139.766103,139.766103
1131402,35.688687,35.688687,139.773230,139.773230
1131403,35.693365,35.693365,139.782380,139.782380
1131404,35.696802,35.696802,139.814136,139.814136
1131405,35.716903,35.716903,139.857777,139.857777
1131406,35.728903,35.728903,139.908142,139.908142
1131407,35.701865,35.701865,139.984707,139.984707
1131408,35.691367,35.691367,140.020179,140.020179
1131409,35.637264,35.637264,140.092560,140.092560
1131410,35.613425,35.613425,140.112837,140.112837
1131411,35.617014,35.617014,140.122261,140.122261
1131412,35.636088,35.636088,140.149222,140.149222
1131413,35.662756,35.662756,140.165023,140.165023
1131414,35.685660,35.685660,140.200263,140.200263
1131415,35.709743,35.709743,140.226722,140.226722
1131416,35.704217,35.704217,140.267828,140.267828
1131417,35.683967,35.683967,140.288136,140.288136
1131418,35.663228,35.663228,140.317304,140.317304
1131419,35.628402,35.628402,140.362447,140.362447
1131420,35.608513,35.608513,140.410109,140.410109
1131421,35.636040,35.636040,140.457587,140.457587
1131422,35.661739,35.661739,140.490736,140.490736
1131423,35.685638,35.685638,140.522328,140.522328
1131424,35.699317,35.699317,140.552419,140.552419
1131425,35.718308,35.718308,140.603304,140.603304
1131426,35.721831,35.721831,140.655041,140.655041
1131427,35.729339,35.729339,140.683896,140.683896
1131428,35.737836,35.737836,140.714018,140.714018
1131429,35.747383,35.747383,140.737400,140.737400
1131430,35.739386,35.739386,140.795143,140.795143
1131431,35.729449,35.729449,140.827557,140.827557
1131501,35.698202,35.698202,139.413704,139.413704
1131502,35.703526,35.703526,139.393556,139.393556
1131503,35.706337,35.706337,139.384529,139.384529
1131504,35.709058,35.709058,139.375816,139.375816
1131505,35.713305,35.713305,139.361564,139.361564
1131506,35.721278,35.721278,139.343468,139.343468
1131507,35.734547,35.734547,139.333677,139.333677
1131508,35.742456,35.742456,139.327763,139.327763
1131509,35.758073,35.758073,139.316188,139.316188
1131510,35.776048,35.776048,139.302233,139.302233
1131511,35.784730,35.784730,139.284032,139.284032
1131512,35.789768,35.789768,139.272841,139.272841
1131513,35.790512,35.790512,139.258096,139.258096
1131514,35.787545,35.787545,139.237289,139.237289
1131515,35.788665,35.788665,139.229515,139.229515
1131516,35.796830,35.796830,139.225096,139.225096
1131517,35.803946,35.803946,139.216161,139.216161
1131518,35.807382,35.807382,139.207431,139.207431
1131519,35.805940,35.805940,139.193324,139.193324
1131520,35.801468,35.801468,139.182589,139.182589
1131521,35.813697,35.813697,139.164290,139.164290
1131522,35.816247,35.816247,139.152102,139.152102
1131523,35.815127,35.815127,139.128932,139.128932
1131524,35.811735,35.811735,139.114861,139.114861
1131525,35.809357,35.809357,139.096961,139.096961
1131601,35.721278,35.721278,139.343468,139.343468
1131602,35.728321,35.728321,139.335840,139.335840
1131603,35.725904,35.725904,139.311665,139.311665
1131604,35.727998,35.727998,139.286715,139.286715
1131605,35.729711,35.729711,139.269907,139.269907
1131606,35.730961,35.730961,139.256355,139.256355
1131607,35.732248,35.732248,139.228039,139.228039
1131701,35.655555,35.655555,139.338998,139.338998
1131702,35.669232,35.669232,139.363348,139.363348
1131703,35.685799,35.685799,139.368481,139.368481
1131704,35.721278,35.721278,139.343468,139.343468
1131705,35.745811,35.745811,139.335940,139.335940
1131706,35.771158,35.771158,139.346805,139.346805
1131707,35.810822,35.810822,139.328546,139.328546
1131708,35.852928,35.852928,139.325965,139.325965
1131709,35.896328,35.896328,139.338090,139.338090
1131801,35.896328,35.896328,139.338090,139.338090
1131802,35.940806,35.940806,139.309237,139.309237
1131803,35.962559,35.962559,139.299437,139.299437
1131804,36.003309,36.003309,139.288789,139.288789
1131805,36.059030,36.059030,139.260412,139.260412
1131806,36.075466,36.075466,139.229952,139.229952
1131807,36.096296,36.096296,139.195205,139.195205
1131808,36.118013,36.118013,139.194224,139.194224
1131809,36.153858,36.153858,139.200758,139.200758
1131810,36.172938,36.172938,139.182127,139.182127
1131811,36.192624,36.192624,139.135820,139.135820
1131812,36.216668,36.216668,139.102306,139.102306
1131813,36.250336,36.250336,139.083380,139.083380
1131814,36.282469,36.282469,139.080779,139.080779
1131815,36.300216,36.300216,139.049474,139.049474
1131816,36.322239,36.322239,139.012354,139.012354
1131934,35.681391,35.681391,139.766103,139.766103
1131901,35.713790,35.713790,139.777043,139.777043
1131902,35.746830,35.746830,139.753846,139.753846
1131903,35.778026,35.778026,139.720928,139.720928
1131904,35.858496,35.858496,139.657109,139.657109
1131905,35.893867,35.893867,139.633587,139.633587
1131906,35.906439,35.906439,139.624050,139.624050
1131907,35.931997,35.931997,139.632140,139.632140
1131908,35.948751,35.948751,139.640291,139.640291
1131909,35.981272,35.981272,139.653016,139.653016
1131910,36.017740,36.017740,139.666826,139.666826
1131911,36.038732,36.038732,139.672080,139.672080
1131912,36.065684,36.065684,139.677270,139.677270
1131913,36.089428,36.089428,139.679130,139.679130
1131914,36.136852,36.136852,139.694177,139.694177
1131915,36.194375,36.194375,139.709726,139.709726
1131916,36.229963,36.229963,139.734729,139.734729
1131917,36.257907,36.257907,139.761039,139.761039
1131918,36.312747,36.312747,139.806241,139.806241
1131919,36.374435,36.374435,139.842232,139.842232
1131920,36.395430,36.395430,139.854524,139.854524
1131921,36.436510,36.436510,139.866536,139.866536
