id,station_cd,type_cd,line_group_cd,pass,#メモ
0,100401,9,9,0,東京
0,100402,9,9,2,上野
0,100403,9,9,0,大宮
0,100404,9,9,2,小山
0,100405,9,9,2,宇都宮
0,100406,9,9,2,那須塩原
0,100407,9,9,2,新白河
0,100408,9,9,2,郡山
0,100409,9,9,0,福島
0,100410,9,9,2,白石蔵王
0,100411,9,9,0,仙台
0,100412,9,9,0,古川
0,100413,9,9,0,くりこま高原
0,100414,9,9,0,一ノ関
0,100415,9,9,0,水沢江刺
0,100416,9,9,0,北上
0,100417,9,9,0,新花巻
0,100418,9,9,0,盛岡
0,100401,10,10,0,東京
0,100402,10,10,0,上野
0,100403,10,10,0,大宮
0,100404,10,10,0,小山
0,100405,10,10,0,宇都宮
0,100406,10,10,0,那須塩原
0,100407,10,10,0,新白河
0,100408,10,10,0,郡山
0,100401,11,11,0,東京
0,100402,11,11,0,上野
0,100403,11,11,0,大宮
0,100404,11,11,1,小山
0,100405,11,11,1,宇都宮
0,100406,11,11,1,那須塩原
0,100407,11,11,1,新白河
0,100408,11,11,1,郡山
0,100409,11,11,1,福島
0,100410,11,11,1,白石蔵王
0,100411,11,11,0,仙台
0,100412,11,11,1,古川
0,100413,11,11,1,くりこま高原
0,100414,11,11,1,一ノ関
0,100415,11,11,1,水沢江刺
0,100416,11,11,1,北上
0,100417,11,11,1,新花巻
0,100418,11,11,0,盛岡
0,100819,11,11,2,雫石
0,100820,11,11,0,田沢湖
0,100821,11,11,0,角館
0,100822,11,11,0,大曲
0,100823,11,11,0,秋田
0,100701,12,12,0,東京
0,100702,12,12,2,上野
0,100703,12,12,0,大宮
0,100704,12,12,1,小山
0,100705,12,12,2,宇都宮
0,100706,12,12,1,那須塩原
0,100707,12,12,1,新白河
0,100708,12,12,2,郡山
0,100709,12,12,0,福島
0,100710,12,12,0,米沢
0,100711,12,12,2,高畠
0,100712,12,12,2,赤湯
0,100713,12,12,2,かみのやま温泉
0,100714,12,12,0,山形
0,100715,12,12,0,天童
0,100716,12,12,0,さくらんぼ東根
0,100717,12,12,0,村山
0,100718,12,12,0,大石田
0,100719,12,12,0,新庄
0,100501,13,13,0,東京
0,100502,13,13,2,上野
0,100503,13,13,0,大宮
0,100504,13,13,2,熊谷
0,100505,13,13,2,本庄早稲田
0,100506,13,13,2,高崎
0,100507,13,13,2,上毛高原
0,100508,13,13,2,越後湯沢
0,100509,13,13,2,浦佐
0,100510,13,13,2,長岡
0,100511,13,13,2,燕三条
0,100512,13,13,0,新潟
0,100501,14,14,0,東京
0,100502,14,14,0,上野
0,100503,14,14,0,大宮
0,100504,14,14,2,熊谷
0,100505,14,14,2,本庄早稲田
0,100506,14,14,0,高崎
0,100507,14,14,2,上毛高原
0,100508,14,14,0,越後湯沢
0,100901,15,15,0,東京
0,100902,15,15,2,上野
0,100903,15,15,0,大宮
0,100904,15,15,1,熊谷
0,100905,15,15,1,本庄早稲田
0,100906,15,15,1,高崎
0,100907,15,15,1,安中榛名
0,100908,15,15,1,軽井沢
0,100909,15,15,1,佐久平
0,100910,15,15,1,上田
0,100911,15,15,0,長野
0,100912,15,15,1,飯山
0,100913,15,15,1,上越妙高
0,100914,15,15,1,糸魚川
0,100915,15,15,1,黒部宇奈月温泉
0,100916,15,15,0,富山
0,100917,15,15,1,新高岡
0,100918,15,15,0,金沢
0,100901,16,16,0,東京
0,100902,16,16,0,上野
0,100903,16,16,0,大宮
0,100904,16,16,1,熊谷
0,100905,16,16,1,本庄早稲田
0,100906,16,16,2,高崎
0,100907,16,16,1,安中榛名
0,100908,16,16,2,軽井沢
0,100909,16,16,2,佐久平
0,100910,16,16,2,上田
0,100911,16,16,0,長野
0,100912,16,16,2,飯山
0,100913,16,16,0,上越妙高
0,100914,16,16,0,糸魚川
0,100915,16,16,0,黒部宇奈月温泉
0,100916,16,16,0,富山
0,100917,16,16,0,新高岡
0,100918,16,16,0,金沢
0,100901,17,17,0,東京
0,100902,17,17,0,上野
0,100903,17,17,0,大宮
0,100904,17,17,2,熊谷
0,100905,17,17,2,本庄早稲田
0,100906,17,17,0,高崎
0,100907,17,17,2,安中榛名
0,100908,17,17,0,軽井沢
0,100909,17,17,2,佐久平
0,100910,17,17,2,上田
0,100911,17,17,0,長野
0,100916,18,18,0,富山
0,100917,18,18,0,新高岡
0,100918,18,18,0,金沢
0,1133201,102,19,0,大宮
0,1133202,102,19,0,さいたま新都心
0,1133203,102,19,0,与野
0,1133204,102,19,0,北浦和
0,1133205,102,19,0,浦和
0,1133206,102,19,0,南浦和
0,1133207,102,19,0,蕨
0,1133208,102,19,0,西川口
0,1133209,102,19,0,川口
0,1133210,102,19,0,赤羽
0,1133211,102,19,0,東十条
0,1133212,102,19,0,王子
0,1133213,102,19,0,上中里
0,1133214,102,19,0,田端
0,1133215,102,19,1,西日暮里
0,1133216,102,19,1,日暮里
0,1133217,102,19,1,鶯谷
0,1133218,102,19,0,上野
0,1133219,102,19,4,御徒町
0,1133220,102,19,0,秋葉原
0,1133221,102,19,0,神田
0,1133222,102,19,0,東京
0,1133223,102,19,1,有楽町
0,1133224,102,19,1,新橋
0,1133225,102,19,0,浜松町
0,1133226,102,19,0,田町
0,1133236,102,19,0,高輪ゲートウェイ
0,1133227,102,19,0,品川
0,1133228,102,19,0,大井町
0,1133229,102,19,0,大森
0,1133230,102,19,0,蒲田
0,1133231,102,19,0,川崎
0,1133232,102,19,0,鶴見
0,1133233,102,19,0,新子安
0,1133234,102,19,0,東神奈川
0,1133235,102,19,0,横浜
0,1131201,102,20,0,東京
0,1131202,102,20,0,神田
0,1131203,102,20,0,御茶ノ水
0,1131207,102,20,0,四ツ谷
0,1131211,102,20,0,新宿
0,1131214,102,20,0,中野
0,1131215,102,20,3,高円寺
0,1131216,102,20,3,阿佐ケ谷
0,1131217,102,20,0,荻窪
0,1131218,102,20,3,西荻窪
0,1131219,102,20,0,吉祥寺
0,1131220,102,20,0,三鷹
0,1131221,102,20,0,武蔵境
0,1131222,102,20,0,東小金井
0,1131223,102,20,0,武蔵小金井
0,1131224,102,20,0,国分寺
0,1131225,102,20,0,西国分寺
0,1131226,102,20,0,国立
0,1131227,102,20,0,立川
0,1131228,102,20,0,日野
0,1131229,102,20,0,豊田
0,1131230,102,20,0,八王子
0,1131231,102,20,0,西八王子
0,1131232,102,20,0,高尾
0,1131201,104,21,0,東京
0,1131202,104,21,0,神田
0,1131203,104,21,0,御茶ノ水
0,1131207,104,21,0,四ツ谷
0,1131211,104,21,0,新宿
0,1131214,104,21,0,中野
0,1131215,104,21,1,高円寺
0,1131216,104,21,1,阿佐ケ谷
0,1131217,104,21,0,荻窪
0,1131218,104,21,1,西荻窪
0,1131219,104,21,0,吉祥寺
0,1131220,104,21,0,三鷹
0,1131221,104,21,1,武蔵境
0,1131222,104,21,1,東小金井
0,1131223,104,21,1,武蔵小金井
0,1131224,104,21,0,国分寺
0,1131225,104,21,1,西国分寺
0,1131226,104,21,1,国立
0,1131227,104,21,0,立川
0,1131228,104,21,0,日野
0,1131229,104,21,0,豊田
0,1131230,104,21,0,八王子
0,1131231,104,21,0,西八王子
0,1131232,104,21,0,高尾
0,1131201,120,22,0,東京
0,1131202,120,22,0,神田
0,1131203,120,22,0,御茶ノ水
0,1131207,120,22,0,四ツ谷
0,1131211,120,22,0,新宿
0,1131214,120,22,0,中野
0,1131215,120,22,1,高円寺
0,1131216,120,22,1,阿佐ケ谷
0,1131217,120,22,1,荻窪
0,1131218,120,22,1,西荻窪
0,1131219,120,22,1,吉祥寺
0,1131220,120,22,0,三鷹
0,1131221,120,22,1,武蔵境
0,1131222,120,22,1,東小金井
0,1131223,120,22,1,武蔵小金井
0,1131224,120,22,0,国分寺
0,1131225,120,22,1,西国分寺
0,1131226,120,22,1,国立
0,1131227,120,22,0,立川
0,1131228,120,22,0,日野
0,1131229,120,22,0,豊田
0,1131230,120,22,0,八王子
0,1131231,120,22,0,西八王子
0,1131232,120,22,0,高尾
0,1131113,120,22,0,相模湖
0,1131114,120,22,0,藤野
0,1131115,120,22,0,上野原
0,1131116,120,22,0,四方津
0,1131117,120,22,0,梁川
0,1131118,120,22,0,鳥沢
0,1131119,120,22,0,猿橋
0,1131120,120,22,0,大月
0,1131201,121,23,0,東京
0,1131202,121,23,0,神田
0,1131203,121,23,0,御茶ノ水
0,1131207,121,23,0,四ツ谷
0,1131211,121,23,0,新宿
0,1131214,121,23,1,中野
0,1131215,121,23,1,高円寺
0,1131216,121,23,1,阿佐ケ谷
0,1131217,121,23,1,荻窪
0,1131218,121,23,1,西荻窪
0,1131219,121,23,1,吉祥寺
0,1131220,121,23,1,三鷹
0,1131221,121,23,1,武蔵境
0,1131222,121,23,1,東小金井
0,1131223,121,23,1,武蔵小金井
0,1131224,121,23,0,国分寺
0,1131225,121,23,1,西国分寺
0,1131226,121,23,1,国立
0,1131227,121,23,0,立川
0,1131228,121,23,1,日野
0,1131229,121,23,1,豊田
0,1131230,121,23,0,八王子
0,1131231,121,23,1,西八王子
0,1131232,121,23,0,高尾
0,1131201,119,24,0,東京
0,1131202,119,24,0,神田
0,1131203,119,24,0,御茶ノ水
0,1131207,119,24,0,四ツ谷
0,1131211,119,24,0,新宿
0,1131214,119,24,0,中野
0,1131215,119,24,1,高円寺
0,1131216,119,24,1,阿佐ケ谷
0,1131217,119,24,1,荻窪
0,1131218,119,24,1,西荻窪
0,1131219,119,24,1,吉祥寺
0,1131220,119,24,0,三鷹
0,1131221,119,24,1,武蔵境
0,1131222,119,24,1,東小金井
0,1131223,119,24,1,武蔵小金井
0,1131224,119,24,0,国分寺
0,1131225,119,24,1,西国分寺
0,1131226,119,24,1,国立
0,1131227,119,24,0,立川
0,1131501,119,24,0,立川
0,1131502,119,24,0,西立川
0,1131503,119,24,0,東中神
0,1131504,119,24,0,中神
0,1131505,119,24,0,昭島
0,1131506,119,24,0,拝島
0,1131507,119,24,0,牛浜
0,1131508,119,24,0,福生
0,1131509,119,24,0,羽村
0,1131510,119,24,0,小作
0,1131511,119,24,0,河辺
0,1131512,119,24,0,東青梅
0,1131513,119,24,0,青梅
0,1132101,102,25,0,大崎
0,1132102,102,25,0,恵比寿
0,1132103,102,25,0,渋谷
0,1132104,102,25,0,新宿
0,1132105,102,25,0,池袋
0,1132106,102,25,0,板橋
0,1132107,102,25,0,十条
0,1132108,102,25,0,赤羽
0,1132109,102,25,1,北赤羽
0,1132110,102,25,1,浮間舟渡
0,1132111,102,25,0,戸田公園
0,1132112,102,25,1,戸田
0,1132113,102,25,1,北戸田
0,1132114,102,25,0,武蔵浦和
0,1132115,102,25,0,中浦和
0,1132116,102,25,0,南与野
0,1132117,102,25,0,与野本町
0,1132118,102,25,0,北与野
0,1132119,102,25,0,大宮
0,1132201,102,25,0,大宮
0,1132202,102,25,0,日進
0,1132211,102,25,0,西大宮
0,1132203,102,25,0,指扇
0,1132204,102,25,0,南古谷
0,1132205,102,25,0,川越
0,1132601,100,26,0,東京
0,1132602,100,26,0,八丁堀
0,1132603,100,26,0,越中島
0,1132604,100,26,0,潮見
0,1132605,100,26,0,新木場
0,1132606,100,26,0,葛西臨海公園
0,1132607,100,26,0,舞浜
0,1132608,100,26,0,新浦安
0,1132609,100,26,0,市川塩浜
0,1132611,100,26,0,二俣新町
0,1132612,100,26,0,南船橋
0,1132613,100,26,0,新習志野
0,1132614,100,26,0,海浜幕張
0,1132615,100,26,0,検見川浜
0,1132616,100,26,0,稲毛海岸
0,1132617,100,26,0,千葉みなと
0,1132618,100,26,0,蘇我
0,1132601,100,27,0,東京
0,1132602,100,27,0,八丁堀
0,1132603,100,27,0,越中島
0,1132604,100,27,0,潮見
0,1132605,100,27,0,新木場
0,1132606,100,27,0,葛西臨海公園
0,1132607,100,27,0,舞浜
0,1132608,100,27,0,新浦安
0,1132609,100,27,0,市川塩浜
0,1132610,100,27,0,西船橋
0,1130524,100,27,0,西船橋
0,1130523,100,27,0,船橋法典
0,1130522,100,27,0,市川大野
0,1130521,100,27,0,東松戸
0,1130520,100,27,0,新八柱
0,1130519,100,27,0,新松戸
0,1130518,100,27,0,南流山
0,1130517,100,27,0,三郷
0,1130516,100,27,0,新三郷
0,1130526,100,27,0,吉川美南
0,1130515,100,27,0,吉川
0,1130525,100,27,0,越谷レイクタウン
0,1130514,100,27,0,南越谷
0,1130513,100,27,0,東川口
0,1130512,100,27,0,東浦和
0,1130511,100,27,0,南浦和
0,1130510,100,27,0,武蔵浦和
0,1130509,100,27,0,西浦和
0,1130508,100,27,0,北朝霞
0,1130507,100,27,0,新座
0,1130506,100,27,0,東所沢
0,1130505,100,27,0,新秋津
0,1130504,100,27,0,新小平
0,1130503,100,27,0,西国分寺
0,1130502,100,27,0,北府中
0,1130501,100,27,0,府中本町
0,1130101,102,28,0,東京
0,1130102,102,28,0,新橋
0,1130103,102,28,0,品川
0,1130104,102,28,0,川崎
0,1130105,102,28,0,横浜
0,1130106,102,28,0,戸塚
0,1130107,102,28,0,大船
0,1130108,102,28,0,藤沢
0,1130109,102,28,1,辻堂
0,1130110,102,28,0,茅ケ崎
0,1130111,102,28,0,平塚
0,1130112,102,28,1,大磯
0,1130113,102,28,1,二宮
0,1130114,102,28,0,国府津
0,1130115,102,28,1,鴨宮
0,1130116,102,28,0,小田原
0,1130117,102,28,0,早川
0,1130118,102,28,0,根府川
0,1130119,102,28,0,真鶴
0,1130120,102,28,0,湯河原
0,1130121,102,28,0,熱海
0,1130101,103,29,0,東京
0,1130102,103,29,0,新橋
0,1130103,103,29,0,品川
0,1130104,103,29,0,川崎
0,1130105,103,29,0,横浜
0,1130106,103,29,0,戸塚
0,1130107,103,29,0,大船
0,1130108,103,29,0,藤沢
0,1130109,103,29,1,辻堂
0,1130110,103,29,0,茅ケ崎
0,1130111,103,29,0,平塚
0,1130112,103,29,1,大磯
0,1130113,103,29,1,二宮
0,1130114,103,29,0,国府津
0,1130115,103,29,1,鴨宮
0,1130116,103,29,0,小田原
0,1130117,103,29,0,早川
0,1130118,103,29,0,根府川
0,1130119,103,29,0,真鶴
0,1130120,103,29,0,湯河原
0,1130121,103,29,0,熱海
0,1130101,104,30,0,東京
0,1130102,104,30,0,新橋
0,1130103,104,30,0,品川
0,1130104,104,30,1,川崎
0,1130105,104,30,1,横浜
0,1130106,104,30,1,戸塚
0,1130107,104,30,0,大船
0,1130108,104,30,0,藤沢
0,1130109,104,30,1,辻堂
0,1130110,104,30,0,茅ケ崎
0,1130111,104,30,0,平塚
0,1130112,104,30,1,大磯
0,1130113,104,30,1,二宮
0,1130114,104,30,0,国府津
0,1130115,104,30,1,鴨宮
0,1130116,104,30,0,小田原
0,1130117,104,30,0,早川
0,1130118,104,30,0,根府川
0,1130119,104,30,0,真鶴
0,1130120,104,30,0,湯河原
0,1130121,104,30,0,熱海
0,1133301,102,31,0,大宮
0,1133316,102,31,0,浦和
0,1133302,102,31,0,赤羽
0,1133303,102,31,0,池袋
0,1133304,102,31,0,新宿
0,1133305,102,31,0,渋谷
0,1133306,102,31,0,恵比寿
0,1133307,102,31,0,大崎
0,1133308,102,31,1,西大井
0,1133315,102,31,0,武蔵小杉
0,1133309,102,31,1,新川崎
0,1133310,102,31,0,横浜
0,1133311,102,31,1,保土ケ谷
0,1133312,102,31,1,東戸塚
0,1133313,102,31,0,戸塚
0,1133314,102,31,0,大船
0,1130601,102,32,0,東神奈川
0,1130602,102,32,1,大口
0,1130603,102,32,0,菊名
0,1130604,102,32,0,新横浜
0,1130605,102,32,1,小机
0,1130606,102,32,0,鴨居
0,1130607,102,32,0,中山
0,1130608,102,32,1,十日市場
0,1130609,102,32,0,長津田
0,1130610,102,32,1,成瀬
0,1130611,102,32,0,町田
0,1130612,102,32,1,古淵
0,1130613,102,32,1,淵野辺
0,1130614,102,32,1,矢部
0,1130615,102,32,0,相模原
0,1130616,102,32,0,橋本
0,1130617,102,32,0,相原
0,1130618,102,32,0,八王子みなみ野
0,1130619,102,32,0,片倉
0,1130620,102,32,0,八王子
0,1130301,101,33,0,川崎
0,1130302,101,33,0,尻手
0,1130303,101,33,0,矢向
0,1130304,101,33,0,鹿島田
0,1130305,101,33,0,平間
0,1130306,101,33,0,向河原
0,1130307,101,33,0,武蔵小杉
0,1130308,101,33,0,武蔵中原
0,1130309,101,33,0,武蔵新城
0,1130310,101,33,0,武蔵溝ノ口
0,1130311,101,33,0,津田山
0,1130312,101,33,0,久地
0,1130313,101,33,0,宿河原
0,1130314,101,33,0,登戸
0,1130315,101,33,0,中野島
0,1130316,101,33,0,稲田堤
0,1130317,101,33,0,矢野口
0,1130318,101,33,0,稲城長沼
0,1130319,101,33,0,南多摩
0,1130320,101,33,0,府中本町
0,1130321,101,33,0,分倍河原
0,1130329,101,33,0,西府
0,1130322,101,33,0,谷保
0,1130323,101,33,0,矢川
0,1130324,101,33,0,西国立
0,1130325,101,33,0,立川
0,1130301,132,34,0,川崎
0,1130302,132,34,0,尻手
0,1130326,132,34,0,八丁畷
0,1130327,132,34,0,川崎新町
0,1130330,132,34,0,小田栄
0,1130328,132,34,0,浜川崎
0,1131901,102,35,0,上野
0,1131902,102,35,1,尾久
0,1131903,102,35,0,赤羽
0,1131904,102,35,0,浦和
0,1131905,102,35,1,さいたま新都心
0,1131906,102,35,0,大宮
0,1131907,102,35,1,土呂
0,1131908,102,35,0,東大宮
0,1131909,102,35,0,蓮田
0,1131910,102,35,1,白岡
0,1131911,102,35,1,新白岡
0,1131912,102,35,0,久喜
0,1131913,102,35,1,東鷲宮
0,1131914,102,35,1,栗橋
0,1131915,102,35,0,古河
0,1131916,102,35,1,野木
0,1131917,102,35,1,間々田
0,1131918,102,35,0,小山
0,1131919,102,35,0,小金井
0,1131920,102,35,0,自治医大
0,1131921,102,35,0,石橋
0,1131922,102,35,0,雀宮
0,1131923,102,35,0,宇都宮
0,1131924,102,35,0,岡本
0,1131925,102,35,0,宝積寺
0,1131926,102,35,0,氏家
0,1131927,102,35,0,蒲須坂
0,1131928,102,35,0,片岡
0,1131929,102,35,0,矢板
0,1131930,102,35,0,野崎
0,1131931,102,35,0,西那須野
0,1131932,102,35,0,那須塩原
0,1131933,102,35,0,黒磯
0,1131901,104,36,0,上野
0,1131902,104,36,0,尾久
0,1131903,104,36,0,赤羽
0,1131904,104,36,0,浦和
0,1131905,104,36,1,さいたま新都心
0,1131906,104,36,0,大宮
0,1131907,104,36,1,土呂
0,1131908,104,36,1,東大宮
0,1131909,104,36,1,蓮田
0,1131910,104,36,1,白岡
0,1131911,104,36,1,新白岡
0,1131912,104,36,0,久喜
0,1131913,104,36,1,東鷲宮
0,1131914,104,36,1,栗橋
0,1131915,104,36,0,古河
0,1131916,104,36,1,野木
0,1131917,104,36,1,間々田
0,1131918,104,36,0,小山
0,1131919,104,36,0,小金井
0,1131920,104,36,0,自治医大
0,1131921,104,36,0,石橋
0,1131922,104,36,0,雀宮
0,1131923,104,36,0,宇都宮
0,1131924,104,36,0,岡本
0,1131925,104,36,0,宝積寺
0,1131926,104,36,0,氏家
0,1131927,104,36,0,蒲須坂
0,1131928,104,36,0,片岡
0,1131929,104,36,0,矢板
0,1131930,104,36,0,野崎
0,1131931,104,36,0,西那須野
0,1131932,104,36,0,那須塩原
0,1131933,104,36,0,黒磯
0,1132301,102,37,0,上野
0,1132302,102,37,1,尾久
0,1132303,102,37,0,赤羽
0,1132304,102,37,0,浦和
0,1132305,102,37,1,さいたま新都心
0,1132306,102,37,0,大宮
0,1132307,102,37,1,宮原
0,1132308,102,37,0,上尾
0,1132309,102,37,1,北上尾
0,1132310,102,37,0,桶川
0,1132311,102,37,1,北本
0,1132312,102,37,0,鴻巣
0,1132313,102,37,1,北鴻巣
0,1132314,102,37,1,吹上
0,1132315,102,37,1,行田
0,1132316,102,37,0,熊谷
0,1132317,102,37,0,籠原
0,1132318,102,37,0,深谷
0,1132319,102,37,0,岡部
0,1132320,102,37,0,本庄
0,1132321,102,37,0,神保原
0,1132322,102,37,0,新町
0,1132323,102,37,0,倉賀野
0,1132324,102,37,0,高崎
0,1132301,103,38,0,上野
0,1132302,103,38,0,尾久
0,1132303,103,38,0,赤羽
0,1132304,103,38,0,浦和
0,1132305,103,38,1,さいたま新都心
0,1132306,103,38,0,大宮
0,1132307,103,38,1,宮原
0,1132308,103,38,0,上尾
0,1132309,103,38,1,北上尾
0,1132310,103,38,0,桶川
0,1132311,103,38,0,北本
0,1132312,103,38,0,鴻巣
0,1132313,103,38,1,北鴻巣
0,1132314,103,38,1,吹上
0,1132315,103,38,1,行田
0,1132316,103,38,0,熊谷
0,1132317,103,38,0,籠原
0,1132318,103,38,0,深谷
0,1132319,103,38,0,岡部
0,1132320,103,38,0,本庄
0,1132321,103,38,0,神保原
0,1132322,103,38,0,新町
0,1132323,103,38,0,倉賀野
0,1132324,103,38,0,高崎
0,1132301,104,39,0,上野
0,1132302,104,39,0,尾久
0,1132303,104,39,0,赤羽
0,1132304,104,39,0,浦和
0,1132305,104,39,1,さいたま新都心
0,1132306,104,39,0,大宮
0,1132307,104,39,1,宮原
